id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
36301062,"Historic DuPont Circle, walk to Metro, All NEW",17633,5/18/09,"Washington, District of Columbia, United States",within an hour,98%,f,Berkley,58,58,t,t,Dupont Circle,20009,38.9143,-77.04314,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$199.00 ,,,$0.00 ,$120.00 ,2,$20.00 ,2,1125,2,5,1125,1125,2.3,1125,yesterday,356,13,13,8/3/19,3/5/20,92,9,10,9,9,10,10,f,t,f,strict_14_with_grace_period,f,t,54,1.7
36301202,"The St. Gregory Hotel, Premier Exec. Suite King",268622314,6/14/19,US,within an hour,63%,f,Dupont Circle,13,13,t,t,Dupont Circle,20036,38.90628,-77.04687,t,Boutique hotel,Private room,2,1,1,1,Real Bed,$100.00 ,,,$0.00 ,$0.00 ,2,$30.00 ,1,1125,1,3,1125,1125,1,1125,today,3,0,0,,,,,,,,,,f,t,f,flexible,f,f,13,
36301683,"Pvt roof deck, DuPont Circle, walk to Metro, New!",17633,5/18/09,"Washington, District of Columbia, United States",within an hour,98%,f,Berkley,58,58,t,t,Dupont Circle,20009,38.91431,-77.04532,f,Apartment,Entire home/apt,4,1,1,2,Real Bed,$209.00 ,,,$0.00 ,$100.00 ,2,$20.00 ,2,1125,2,5,1125,1125,2.3,1125,yesterday,357,7,7,9/3/19,1/1/20,83,9,9,9,9,10,9,f,t,f,strict_14_with_grace_period,f,t,54,1.06
36301951,"Historic Bldg - DuPont Circle, Walk to Metro, NEW!",17633,5/18/09,"Washington, District of Columbia, United States",within an hour,98%,f,Berkley,58,58,t,t,U Street Corridor,20009,38.91915,-77.0363,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$199.00 ,,,$0.00 ,$100.00 ,2,$20.00 ,2,1125,2,5,1125,1125,2.3,1125,yesterday,319,4,4,10/6/19,11/23/19,90,9,10,10,10,10,9,f,t,f,strict_14_with_grace_period,f,t,54,0.73
36302896,"The St. Gregory Hotel, One Bedroom King Suite",268622314,6/14/19,US,within an hour,63%,f,Dupont Circle,13,13,t,t,Dupont Circle,20036,38.90658,-77.04664,t,Boutique hotel,Private room,2,1,1,1,Real Bed,$100.00 ,,,$0.00 ,$0.00 ,2,$30.00 ,1,1125,1,3,1125,1125,1,1125,today,291,0,0,,,,,,,,,,f,t,f,flexible,f,f,13,
36305562,"The St Gregory Hotel, Park View Suite ADA",268622314,6/14/19,US,within an hour,63%,f,Dupont Circle,13,13,t,t,Dupont Circle,20036,38.90562,-77.04746,t,Boutique hotel,Private room,2,1,1,1,Real Bed,$100.00 ,,,$0.00 ,$0.00 ,2,$30.00 ,1,1125,1,3,1125,1125,1,1125,today,3,0,0,,,,,,,,,,f,t,f,flexible,f,f,13,
36306014,Spacious 2bed/2bath Apt in Dupont Circle,273041182,7/2/19,US,a few days or more,0%,f,Dupont Circle,1,1,t,f,Dupont Circle,20037,38.90754,-77.04749,t,Apartment,Private room,4,2,2,2,Real Bed,$73.00 ,,,$0.00 ,$150.00 ,1,$0.00 ,1,25,1,1,25,25,1,25,8 months ago,261,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
36306073,"The St. Gregory Hotel, Double Queen Suite",268622314,6/14/19,US,within an hour,63%,f,Dupont Circle,13,13,t,t,Dupont Circle,20036,38.90646,-77.0457,t,Boutique hotel,Private room,2,1,1,2,Real Bed,$100.00 ,,,$0.00 ,$0.00 ,2,$30.00 ,1,1125,1,3,1125,1125,1,1125,today,291,0,0,,,,,,,,,,f,t,f,flexible,f,f,13,
36311917,CHARMING English Basement w/ FULL W/D & Kitchen!,42995979,8/31/15,"Washington, District of Columbia, United States",within a day,100%,t,16th Street Heights,1,1,t,f,16th Street Heights,20011,38.95534,-77.02907,t,Guest suite,Entire home/apt,3,1,1,1,Real Bed,$60.00 ,,,,$45.00 ,2,$25.00 ,3,26,2,3,1125,1125,2.6,1125,a week ago,28,23,23,7/14/19,2/24/20,97,10,10,10,10,10,10,f,f,f,moderate,f,f,1,2.77
36314118,Walkable NOMA Metro Work / Weekend Location!,10208831,11/23/13,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,1,1,t,t,Near Northeast/H Street Corridor,20002,38.90347,-77.00077,t,Townhouse,Entire home/apt,8,1.5,3,5,Real Bed,$215.00 ,,,$500.00 ,$90.00 ,4,$25.00 ,1,25,1,4,1125,1125,1.3,1125,4 weeks ago,52,48,48,7/11/19,3/9/20,98,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,5.71
36321336,"Capitol Hill Historic Castle 3BR, 4.5BA",17633,5/18/09,"Washington, District of Columbia, United States",within an hour,98%,f,Berkley,58,58,t,t,Capitol Hill,20002,38.89105,-76.99838,t,House,Entire home/apt,8,4.5,3,3,Real Bed,$300.00 ,,,$0.00 ,$260.00 ,4,$20.00 ,2,1125,2,5,1125,1125,2.2,1125,5 weeks ago,251,2,2,11/2/19,2/19/20,80,6,6,4,8,8,8,f,t,f,strict_14_with_grace_period,f,t,54,0.43
36331667,"Airy Foggy Bottom 1BR w/ Gym, Pool, W/D near World Bank by Blueground",107434423,12/16/16,"New York, New York, United States",within an hour,100%,f,Cambridge,1461,1461,t,f,Foggy Bottom,20037,38.90506,-77.0517,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$196.00 ,,,,$220.00 ,1,$0.00 ,30,1125,30,730,1125,1125,711.8,1125,today,220,0,0,,,,,,,,,,f,t,f,flexible,f,f,177,
36332206,Welcome to the Elliott Street Luxury Suite,108080929,12/22/16,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,4,4,t,f,Capitol Hill,20002,38.89759,-76.98654,t,Townhouse,Entire home/apt,6,2.5,3,4,Real Bed,$200.00 ,,,"$5,000.00 ",$250.00 ,1,$0.00 ,4,365,4,4,365,365,4,365,3 weeks ago,69,8,8,10/20/19,3/8/20,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,2,1.59
36340831,Best Summer Deal in DC!  $35/night (crashpad only),5884259,4/11/13,"Washington, District of Columbia, United States",N/A,N/A,f,Eckington,1,1,t,t,Eckington,20002,38.91544,-77.00556,t,House,Private room,2,1,1,1,Real Bed,$75.00 ,,,,,1,$0.00 ,14,54,14,14,54,54,14,54,9 months ago,260,1,1,8/7/19,8/7/19,100,10,8,10,10,6,10,f,f,f,flexible,f,f,2,0.13
36341382,Perfect for visiting Washington DC!,63922350,3/21/16,"Washington, District of Columbia, United States",within an hour,100%,t,,1,1,t,f,Capitol Hill,20003,38.88847,-76.98971,f,House,Private room,4,1,1,6,Real Bed,$100.00 ,,,$0.00 ,$5.00 ,2,$10.00 ,1,3,1,1,3,3,1,3,2 weeks ago,231,22,22,8/17/19,3/4/20,96,9,10,10,10,10,10,f,f,f,moderate,f,f,1,3.07
36343589,"Historic & hip! Large, comfortable LOFT.",264990197,5/29/19,"Washington, District of Columbia, United States",within an hour,100%,f,Mount Vernon Square,6,6,t,f,Shaw,20001,38.91207,-77.01902,f,Loft,Entire home/apt,8,2,3,3,Real Bed,$375.00 ,,,$500.00 ,$145.00 ,6,$35.00 ,3,46,3,3,46,46,3,46,2 months ago,47,1,1,11/27/19,11/27/19,100,10,10,10,10,10,10,f,f,f,moderate,f,f,6,0.27
36344348,Charming Private bedroom and bathroom,148679475,9/1/17,US,within an hour,100%,t,Anacostia,2,2,t,f,Anacostia,20020,38.86083,-76.98789,t,Townhouse,Private room,2,1,1,1,Real Bed,$60.00 ,,,$0.00 ,$30.00 ,1,$20.00 ,28,1125,28,28,1125,1125,28,1125,4 months ago,79,5,5,8/27/19,1/31/20,96,10,10,10,10,9,10,f,t,f,strict_14_with_grace_period,f,f,2,0.73
36346798,Historic Gem in Great Location! Convention Center,264990197,5/29/19,"Washington, District of Columbia, United States",within an hour,100%,f,Mount Vernon Square,6,6,t,f,LeDroit Park,20001,38.91529,-77.01791,f,House,Entire home/apt,16,4,6,8,Real Bed,"$1,350.00 ",,,$600.00 ,$250.00 ,10,$35.00 ,2,29,2,2,29,29,2,29,2 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,6,
36348357,Comfy & Cozy w/ Master Ensuite,22801245,10/21/14,"Washington, District of Columbia, United States",within an hour,100%,t,Petworth,2,2,t,f,Petworth,20011,38.9506,-77.01642,f,House,Private room,2,1,0,1,Real Bed,$60.00 ,,,$0.00 ,$20.00 ,1,$10.00 ,1,1125,1,1,1125,1125,1,1125,5 days ago,365,3,3,9/30/19,10/19/19,100,9,10,10,10,9,9,f,t,f,moderate,f,f,5,0.53
36351097,Comfy & Quaint,22801245,10/21/14,"Washington, District of Columbia, United States",within an hour,100%,t,Petworth,2,2,t,f,Petworth,20011,38.95143,-77.01684,f,House,Private room,2,1,1,1,Real Bed,$50.00 ,,,$0.00 ,$20.00 ,1,$10.00 ,1,1125,1,1,1125,1125,1,1125,4 months ago,354,11,11,7/5/19,11/19/19,96,9,10,10,10,10,9,f,t,f,moderate,f,f,5,1.28
36351525,Cozy renovated private guest suite in DC!,36703291,6/25/15,"Washington, District of Columbia, United States",within an hour,100%,f,Lamond Riggs,1,1,t,t,Lamond Riggs,20011,38.95816,-76.99731,t,Guest suite,Entire home/apt,3,1,1,2,Real Bed,$75.00 ,,,$0.00 ,$0.00 ,3,$20.00 ,1,1125,1,1,1125,1125,1,1125,2 days ago,83,55,55,7/6/19,3/11/20,93,10,10,10,10,9,9,f,f,f,flexible,f,f,1,6.4
36352140,Comfy & Welcoming,22801245,10/21/14,"Washington, District of Columbia, United States",within an hour,100%,t,Petworth,2,2,t,f,Petworth,20011,38.94927,-77.01669,f,House,Private room,1,1,1,1,Real Bed,$45.00 ,,,$0.00 ,$20.00 ,1,$10.00 ,1,1125,1,1,1125,1125,1,1125,4 weeks ago,358,3,3,7/7/19,12/9/19,73,9,10,9,7,8,7,f,t,f,moderate,f,f,5,0.35
36356881,Do Drop IN,57938914,2/8/16,"Washington, District of Columbia, United States",within an hour,100%,t,Petworth,1,1,t,t,Petworth,20011,38.95302,-77.01614,t,House,Private room,3,1,1,1,Real Bed,$69.00 ,,,$200.00 ,$85.00 ,1,$0.00 ,5,90,5,5,90,90,5,90,4 weeks ago,346,4,4,7/31/19,1/18/20,100,10,9,10,10,9,9,f,t,f,strict_14_with_grace_period,f,f,1,0.52
36372570,Charming Private Bedroom Steps from Georgetown,188700932,5/9/18,"Washington, District of Columbia, United States",within an hour,100%,t,Glover Park,2,2,t,f,Burleith,20007,38.91456,-77.07347,f,Townhouse,Private room,2,1.5,1,1,Real Bed,$61.00 ,,,$0.00 ,$0.00 ,2,$0.00 ,1,3,1,1,3,3,1,3,2 months ago,0,27,27,7/14/19,1/10/20,100,10,10,10,10,10,10,f,f,f,moderate,f,f,3,3.25
36377714,(Sleeps 9) Large Lux Collection Row House 4B/4B,47927374,11/1/15,"Washington, District of Columbia, United States",within an hour,100%,t,Truxton Circle,3,3,t,t,Truxton Circle,20001,38.90709,-77.01099,t,House,Entire home/apt,9,3.5,4,5,Real Bed,$249.00 ,,,$500.00 ,$225.00 ,7,$25.00 ,3,29,3,4,1125,1125,3,1125,today,80,23,23,7/14/19,3/7/20,95,10,9,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,3,2.77
36383363,Comfy spacious apartment,9351673,10/10/13,"State College, Pennsylvania, United States",within an hour,100%,f,Central Northeast/Mahaning Heights,0,0,t,t,Central Northeast/Mahaning Heights,20019,38.90041,-76.94347,t,Bungalow,Entire home/apt,4,1.5,1,2,Real Bed,$100.00 ,,,$100.00 ,$60.00 ,4,$0.00 ,1,1125,1,1,1125,1125,1,1125,2 weeks ago,193,3,3,2/9/20,3/14/20,100,10,10,10,10,9,10,f,f,f,moderate,f,f,1,2.31
36384968,The Yoga Oasis,8991353,9/22/13,"Washington, District of Columbia, United States",within an hour,100%,t,Benning Ridge,1,1,t,f,Benning Ridge,20019,38.87779,-76.93222,t,House,Private room,1,1,1,1,Real Bed,$50.00 ,,,$0.00 ,$15.00 ,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,2 weeks ago,0,30,30,7/12/19,2/20/20,99,10,10,10,10,9,10,f,f,f,flexible,f,f,1,3.59
36385552,"Nightlife, restaurants, metro, & more - 1 bed/bath",13545746,3/25/14,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,2,2,t,t,Shaw,20001,38.91541,-77.02251,t,Apartment,Entire home/apt,3,1,1,2,Real Bed,$93.00 ,,,$100.00 ,$45.00 ,2,$10.00 ,2,6,2,2,6,6,2,6,2 weeks ago,64,33,33,8/9/19,3/15/20,95,10,9,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,2,4.44
36389138,Lovely Garden Suite in Northwest DC,34304449,5/26/15,"Washington, District of Columbia, United States",within an hour,100%,t,16th Street Heights,0,0,t,t,16th Street Heights,20011,38.94305,-77.02724,t,Guest suite,Entire home/apt,4,1,1,1,Real Bed,$90.00 ,,,,$30.00 ,2,$10.00 ,2,1125,2,2,1125,1125,2,1125,today,36,20,20,7/21/19,12/15/19,97,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,2.48
36398576,Elegant Mount Vernon 1BR w/ Gym + 2 Pools near Chinatown by Blueground,107434423,12/16/16,"New York, New York, United States",within an hour,100%,f,Cambridge,1461,1461,t,f,Mount Vernon Square,20001,38.90078,-77.01694,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$155.00 ,,,,$220.00 ,1,$0.00 ,30,1125,30,730,1125,1125,701.9,1125,today,202,0,0,,,,,,,,,,f,t,f,flexible,f,f,177,
36412404,Victorian Townhouse in the Heart of DC w/Parking,141191872,7/18/17,"Washington, District of Columbia, United States",within an hour,100%,f,Bloomingdale,2,2,t,t,Bloomingdale,20001,38.91316,-77.01093,t,Townhouse,Entire home/apt,6,2.5,2,2,Real Bed,$225.00 ,,,$0.00 ,$125.00 ,4,$25.00 ,1,1125,1,1,1125,1125,1,1125,8 months ago,0,1,1,8/4/19,8/4/19,,,,,,,,f,t,f,strict_14_with_grace_period,f,f,2,0.13
36414607,COMFORT steps from Union Station + FREE PARKING,198612938,6/28/18,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,4,4,t,f,Near Northeast/H Street Corridor,20001,38.90038,-77.01138,f,Apartment,Entire home/apt,2,1,0,1,Real Bed,$135.00 ,,,$0.00 ,$80.00 ,2,$0.00 ,1,1125,1,1,1125,1125,1,1125,today,151,44,44,7/12/19,3/15/20,98,10,10,10,10,9,9,f,t,f,moderate,f,f,6,5.26
36415873,Crosspoint at Parkside Place (Guestroom #2),264677835,5/28/19,"Washington, District of Columbia, United States",within a day,100%,f,,2,2,t,f,Benning,20019,38.88997,-76.94623,f,Townhouse,Private room,1,1.5,1,1,Real Bed,$50.00 ,,,,,1,$0.00 ,2,2,2,2,2,2,2,2,2 weeks ago,83,3,3,7/10/19,8/5/19,100,10,10,10,10,10,10,f,f,f,flexible,f,f,2,0.36
36417447,Walk to White House 2 bed 2 bath w/ King Bed!,5778691,4/5/13,"Washington, District of Columbia, United States",within an hour,96%,t,Logan Circle,8,8,t,f,Logan Circle,20005,38.90614,-77.03528,t,Condominium,Entire home/apt,6,2,2,4,Real Bed,$349.00 ,,,$500.00 ,$75.00 ,4,$25.00 ,1,27,1,1,27,27,1,27,5 days ago,104,52,52,7/7/19,3/1/20,95,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,t,t,7,6.07
36426562,Split level sleep 12 condo with private entrances!,265391427,5/31/19,"Washington, District of Columbia, United States",within an hour,100%,t,Good Hope,3,3,t,f,Good Hope,20020,38.86408,-76.96803,t,Apartment,Entire home/apt,12,2,4,6,Real Bed,$202.00 ,,,$0.00 ,$150.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,2 weeks ago,94,7,7,10/8/19,2/17/20,100,10,9,10,10,7,10,f,t,f,strict_14_with_grace_period,f,f,6,1.29
36440922,Entire Home: H Street Boutique Condo,14003321,4/7/14,"Washington, District of Columbia, United States",within a few hours,100%,f,Trinidad,1,1,t,f,Trinidad,20002,38.90481,-76.98143,t,Condominium,Entire home/apt,6,2,2,3,Real Bed,$115.00 ,,,,$75.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,5 weeks ago,202,16,16,7/16/19,3/8/20,93,9,9,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,1,1.94
36448270,Cozy room in DC / 15 minutes from downtown.,34044509,5/23/15,"Washington, District of Columbia, United States",N/A,N/A,f,Eckington,1,1,t,f,Eckington,20002,38.91197,-77.00385,t,Loft,Private room,1,1,1,1,Real Bed,$72.00 ,,,$0.00 ,$0.00 ,1,$0.00 ,7,30,7,7,30,30,7,30,8 months ago,0,2,2,8/10/19,8/22/19,100,10,9,10,10,10,10,f,f,f,flexible,f,f,1,0.27
36450131,Private Garden Retreat East Capitol Eastern Market,8008783,8/7/13,"Washington, District of Columbia, United States",within an hour,99%,f,Downtown/Penn Quarter,56,56,t,t,Capitol Hill,20003,38.89036,-76.99472,t,House,Entire home/apt,8,3.5,4,5,Real Bed,$500.00 ,,,$0.00 ,$250.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,3 days ago,267,8,8,8/17/19,3/3/20,98,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,52,1.12
36450591,"President's Residence: Spacious 4BR, sleeps 14",16398871,6/4/14,"Washington, District of Columbia, United States",within an hour,100%,t,Park View,0,0,t,f,Park View,20010,38.93229,-77.02594,t,Townhouse,Entire home/apt,14,2,4,10,Real Bed,$350.00 ,,,$200.00 ,$200.00 ,8,$10.00 ,1,1125,1,2,1125,1125,1.5,1125,4 days ago,125,36,36,9/15/19,3/14/20,99,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,1,5.81
36450832,Most desirable neighborhood of Dupont Circle - DC,274063343,7/6/19,US,within an hour,100%,f,Kalorama,0,0,t,f,Kalorama,20008,38.91361,-77.04714,t,Apartment,Private room,2,1,1,1,Real Bed,$59.00 ,,,$100.00 ,$0.00 ,1,$20.00 ,2,28,1,2,1125,1125,2,1125,2 weeks ago,89,19,19,8/10/19,2/16/20,95,10,9,10,10,10,9,f,t,f,moderate,f,f,1,2.56
36451226,Contemporary Home near Capitol Hill,126975069,4/21/17,"Washington, District of Columbia, United States",within an hour,100%,t,Southeast Washington,3,3,t,f,Good Hope,20020,38.86295,-76.96278,f,House,Entire home/apt,8,2.5,3,3,Real Bed,$143.00 ,,,,$185.00 ,6,$0.00 ,2,14,1,3,1125,1125,1.6,1125,5 days ago,0,26,26,7/19/19,3/8/20,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,3.2
36455406,Modern English Basement Apt in Columbia Heights,7417755,7/11/13,"Washington, District of Columbia, United States",within an hour,100%,f,Columbia Heights,0,0,t,t,Columbia Heights,20010,38.93538,-77.03549,t,Guest suite,Entire home/apt,3,1,1,1,Real Bed,$115.00 ,,,$250.00 ,$50.00 ,1,$0.00 ,1,15,1,1,1125,1125,1,1125,5 weeks ago,111,2,2,3/8/20,3/12/20,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,2
36465968,Casita,50533340,12/4/15,"Washington, District of Columbia, United States",within an hour,100%,f,Pleasant Hill,3,3,t,f,Petworth,20011,38.95125,-77.01708,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$60.00 ,,,$0.00 ,$20.00 ,1,$10.00 ,1,7,1,1,7,7,1,7,6 months ago,0,6,6,7/18/19,10/13/19,84,9,8,9,9,9,9,f,t,f,flexible,f,f,2,0.73
36469812,☆Walk Score 92!★Free Parking☆Fast Wifi★Near Metro☆,37840808,7/7/15,"Washington, District of Columbia, United States",within an hour,100%,t,Pleasant Plains,0,0,t,t,Pleasant Plains,20001,38.92673,-77.02545,t,Guest suite,Entire home/apt,4,1,1,2,Real Bed,$65.00 ,,,$140.00 ,$55.00 ,4,$100.00 ,1,1125,1,1,1125,1125,1,1125,today,74,27,27,10/7/19,3/1/20,99,10,10,10,10,10,10,f,t,f,flexible,f,f,1,4.94
36477417,"Gourgeous 2BR Apt, w/ Gym, Rtop Lounge + Free Park",241121781,2/4/19,US,within an hour,100%,f,Mount Vernon Square,5,5,t,f,Near Northeast/H Street Corridor,20002,38.90291,-77.00273,t,Apartment,Entire home/apt,6,1,2,6,Real Bed,$199.00 ,,,$100.00 ,$99.00 ,4,$25.00 ,1,30,1,2,30,30,1.1,30,today,76,34,34,7/17/19,3/15/20,93,9,10,8,9,9,9,f,t,f,strict_14_with_grace_period,f,f,5,4.15
36488009,Beautiful Apt. in Capitol Hill!,274355228,7/7/19,US,N/A,N/A,f,Barney Circle,0,0,t,f,Barney Circle,20003,38.88968,-76.98496,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$74.00 ,,,$0.00 ,$75.00 ,2,$20.00 ,2,20,2,2,20,20,2,20,8 months ago,16,4,4,7/19/19,8/9/19,100,10,10,10,10,9,9,f,f,f,strict_14_with_grace_period,f,f,1,0.49
36512982,Slumber in Sophistication in Shaw ~ Sleeps 4 ~ 3 Min to Metro w/ Pking Pass!,46630199,10/15/15,"Washington, District of Columbia, United States",within an hour,100%,t,16th Street Heights,73,73,t,f,Shaw,20001,38.91231,-77.02383,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$129.00 ,,,$300.00 ,$100.00 ,2,$15.00 ,1,89,2,4,89,89,2.1,89,today,167,21,21,7/19/19,3/3/20,98,10,10,10,10,10,10,f,t,f,moderate,f,f,65,2.58
36519377,"Charming home adjacent AU, Metro, shops",274561445,7/8/19,"Washington, District of Columbia, United States",within an hour,100%,f,North Cleveland Park,1,1,t,f,North Cleveland Park,20016,38.94955,-77.07493,t,House,Entire home/apt,4,1.5,2,2,Real Bed,$79.00 ,,,$200.00 ,$120.00 ,1,$59.00 ,2,14,2,2,14,14,2,14,5 weeks ago,54,4,4,8/3/19,12/3/19,100,10,10,10,10,10,10,f,f,f,moderate,f,f,1,0.52
36519416,In-Law suite | private entrance | Navy Yard Metro,71406059,5/11/16,"Washington, District of Columbia, United States",within an hour,90%,f,Navy Yard,1,1,t,t,Navy Yard,20003,38.87791,-77.00065,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$99.00 ,,,$0.00 ,$45.00 ,1,$10.00 ,2,90,2,2,90,90,2,90,4 days ago,52,4,4,8/16/19,3/4/20,100,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.55
36521507,Exclusive Stay Alfred at Varsity on K,114353388,2/1/17,"Spokane, Washington, United States",within an hour,96%,f,,1931,1931,t,t,Foggy Bottom,20037,38.90272,-77.05062,f,Apartment,Entire home/apt,3,1,1,2,Real Bed,$999.00 ,,,$0.00 ,$65.00 ,3,$0.00 ,1,365,30,30,365,365,30,365,today,0,0,0,,,,,,,,,,f,t,f,strict_14_with_grace_period,f,f,23,
36521515,Exuberant Stay Alfred at Varsity on K,114353388,2/1/17,"Spokane, Washington, United States",within an hour,96%,f,,1931,1931,t,t,Foggy Bottom,20037,38.90293,-77.05118,f,Apartment,Entire home/apt,3,1,1,2,Real Bed,$999.00 ,,,$0.00 ,$65.00 ,3,$0.00 ,1,365,30,30,365,365,30,365,today,6,0,0,,,,,,,,,,f,t,f,strict_14_with_grace_period,f,f,23,
36521688,DC Hideaway (Metro & Dining!),7036712,6/21/13,"Washington, District of Columbia, United States",within an hour,100%,t,Michigan Park,0,0,t,f,Michigan Park,20017,38.94023,-76.99361,t,Apartment,Entire home/apt,4,1,2,4,Real Bed,$58.00 ,,,$100.00 ,$80.00 ,4,$25.00 ,2,30,2,2,30,30,2,30,today,59,61,61,8/17/19,3/15/20,98,10,10,10,10,10,10,f,f,f,flexible,f,f,1,8.47
36542173,Historic Rowhome - Just 3 miles from White House,274711711,7/9/19,US,within a day,100%,f,16th Street Heights,1,1,t,f,16th Street Heights,20011,38.94241,-77.03451,t,Townhouse,Entire home/apt,5,3.5,4,2,Real Bed,$200.00 ,,,$0.00 ,$150.00 ,1,$0.00 ,5,1125,5,5,1125,1125,5,1125,2 weeks ago,18,0,0,,,,,,,,,,f,f,f,strict_14_with_grace_period,f,f,1,
36543234,"Lovely 1BR Apartment in Shaw, Balcony + Parking",48005494,11/2/15,"San Francisco, California, United States",within an hour,100%,t,Potrero Hill,2353,2353,t,t,Logan Circle,20001,38.91101,-77.02682,t,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,$139.00 ,,,$500.00 ,$300.00 ,1,$0.00 ,30,1125,30,30,1125,1125,30,1125,a week ago,351,0,0,,,,,,,,,,f,f,f,strict,f,f,236,
36543439,"Darling 1BR Apartment in Shaw, Balcony + Parking",48005494,11/2/15,"San Francisco, California, United States",within an hour,100%,t,Potrero Hill,2353,2353,t,t,Logan Circle,20001,38.90903,-77.02686,t,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,$164.00 ,,,$500.00 ,$300.00 ,1,$0.00 ,30,1125,30,30,1125,1125,30,1125,a week ago,355,0,0,,,,,,,,,,f,f,f,strict,f,f,236,
36543601,"Charming 1BR Apartment in Shaw, Balcony + Parking",48005494,11/2/15,"San Francisco, California, United States",within an hour,100%,t,Potrero Hill,2353,2353,t,t,Logan Circle,20001,38.90945,-77.02674,t,Serviced apartment,Entire home/apt,2,1,1,1,Real Bed,$139.00 ,,,$500.00 ,$300.00 ,1,$0.00 ,30,1125,30,30,1125,1125,30,1125,2 weeks ago,0,0,0,,,,,,,,,,f,f,f,strict,f,f,236,
36544572,"Private Room on Amazing Block, Logan Cir./14th ST",6250693,5/6/13,"Washington, District of Columbia, United States",within an hour,100%,t,U Street Corridor,1,1,t,t,U Street Corridor,20009,38.91503,-77.03404,t,House,Private room,1,1,1,1,Real Bed,$95.00 ,,,$0.00 ,$20.00 ,1,$0.00 ,1,1,1,1,1125,1125,1,1125,5 days ago,28,6,6,7/10/19,3/12/20,100,10,10,10,10,10,10,f,t,f,flexible,t,t,2,0.71
36555455,Beautiful Renovated Home,3291650,8/17/12,"Washington, District of Columbia, United States",within an hour,100%,t,Marshall Heights,1,1,t,t,Marshall Heights,20019,38.88504,-76.92049,t,House,Entire home/apt,5,2.5,3,3,Real Bed,$200.00 ,,,$0.00 ,$0.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,5 days ago,63,10,10,8/18/19,1/21/20,96,10,10,10,10,9,10,f,f,f,strict_14_with_grace_period,f,f,1,1.4
36557175,Graduate Student Housing near Catholic University,186610137,4/27/18,US,N/A,N/A,f,16th Street Heights,2,2,t,f,16th Street Heights,20011,38.93952,-77.02652,t,Condominium,Private room,1,1,1,1,Real Bed,$95.00 ,,,,,1,$0.00 ,60,360,60,60,360,360,60,360,8 months ago,358,0,0,,,,,,,,,,f,f,f,flexible,f,f,2,
