id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,zipcode,latitude,longitude,is_location_exact,property_type,room_type,accommodates,bathrooms,bedrooms,beds,bed_type,price,weekly_price,monthly_price,security_deposit,cleaning_fee,guests_included,extra_people,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,requires_license,instant_bookable,is_business_travel_ready,cancellation_policy,require_guest_profile_picture,require_guest_phone_verification,calculated_host_listings_count,reviews_per_month
2153587,Very Simple Bsmnt Apt.  Park Free or Walk to Metro,270541,10/25/10,"Washington, District of Columbia, United States",within an hour,100%,f,Columbia Heights,1,1,t,t,20010,38.93131,-77.02674,t,Apartment,Entire home/apt,6,1,2,2,Real Bed,$137.00 ,$900.00 ,"$3,500.00 ",$100.00 ,$95.00 ,4,$25.00 ,2,28,2,2,28,28,2,28,a week ago,133,240,43,5/4/14,11/24/19,93,9,9,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,1,3.45
2154323,Private bed/bath/balcony in hip Columbia Heights,990991,8/18/11,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,f,20010,38.93046,-77.02788,t,Townhouse,Private room,2,2.5,1,1,Real Bed,$65.00 ,,,,,1,$0.00 ,20,31,20,20,31,31,20,31,5 months ago,0,4,0,7/1/18,7/29/18,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,0.21
2162330,Walk to WhiteHouse 1st Floor_2Br2Ba,5778691,4/5/13,"Washington, District of Columbia, United States",within an hour,93%,t,Logan Circle,8,8,t,f,20005,38.90733,-77.0353,t,Condominium,Entire home/apt,8,2,2,4,Real Bed,$169.00 ,,,$250.00 ,$75.00 ,4,$25.00 ,1,27,1,1,27,27,1,27,a week ago,79,233,73,10/4/15,12/31/19,98,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,t,t,7,4.46
2187594,1 BR Corporate/Vacation Apartment,11154497,1/9/14,"Washington, District of Columbia, United States",within an hour,100%,t,16th Street Heights,1,1,t,t,20011,38.95248,-77.02979,t,Guest suite,Entire home/apt,4,1,1,2,Real Bed,$85.00 ,$405.00 ,"$1,499.00 ",$0.00 ,$75.00 ,2,$25.00 ,7,365,5,7,365,365,6.9,365,2 weeks ago,307,106,16,6/1/14,11/8/19,100,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,1,1.54
2198232,Secure Deluxe Room,11190236,1/10/14,"Washington, District of Columbia, United States",within an hour,100%,f,Petworth,3,3,t,t,20011,38.94565,-77.01818,t,House,Private room,2,1,1,1,Real Bed,$55.00 ,$420.00 ,"$1,500.00 ",,,1,$0.00 ,2,7,2,2,7,7,2,7,a week ago,83,203,34,3/24/14,12/31/19,96,10,9,10,10,10,10,f,f,f,moderate,f,f,2,2.86
2201654,Fun Mt. Pleasant Studio near Zoo!,11231930,1/12/14,"Washington, District of Columbia, United States",within an hour,100%,t,Mount Pleasant,2,2,t,t,20010,38.93049,-77.04279,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,$94.00 ,$650.00 ,"$2,500.00 ",$100.00 ,$30.00 ,2,$10.00 ,1,30,1,1,30,30,1,30,2 weeks ago,306,414,108,2/3/15,1/4/20,97,10,10,10,10,10,10,f,f,f,moderate,f,f,1,6.85
2241084,Gem of a townhouse near Dupont Circle/ Georgetown,11418968,1/18/14,"Washington, District of Columbia, United States",within an hour,100%,t,Georgetown,1,1,t,t,20007,38.91031,-77.05335,t,Townhouse,Entire home/apt,4,1.5,2,2,Real Bed,$180.00 ,,,$500.00 ,$100.00 ,4,$50.00 ,2,30,2,2,30,30,2,30,today,71,88,24,7/18/16,12/1/19,98,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,2.06
2241400,"Modern, central studio with it all!",774839,7/4/11,"Washington, District of Columbia, United States",N/A,N/A,t,Logan Circle,1,1,t,t,20001,38.91124,-77.02883,t,Guest suite,Entire home/apt,2,1,0,1,Pull-out Sofa,$105.00 ,$655.00 ,"$2,250.00 ",$500.00 ,$0.00 ,1,$0.00 ,10,120,10,10,120,120,10,120,3 months ago,155,61,5,1/30/14,11/10/19,97,10,10,10,10,10,10,f,t,f,moderate,f,f,1,0.84
2247557,Gessford B&B-Unique Loft style B&B,8160186,8/14/13,"Washington, District of Columbia, United States",within an hour,100%,f,Capitol Hill,40,40,t,f,20003,38.88797,-76.98998,t,Bed and breakfast,Private room,4,2.5,1,2,Real Bed,$175.00 ,"$1,000.00 ",,,,2,$100.00 ,2,14,2,2,14,14,2,14,3 months ago,179,15,3,4/3/14,6/14/19,97,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,1,0.21
2257433,Dreamy 1Bed/1.5Bath +Parking,3574033,9/15/12,"Washington, District of Columbia, United States",within an hour,100%,f,Mount Pleasant,7,7,t,f,20009,38.92575,-77.03427,t,Apartment,Entire home/apt,2,1.5,1,1,Real Bed,$149.00 ,$849.00 ,"$3,199.00 ",$295.00 ,$205.00 ,1,$0.00 ,3,374,3,3,374,374,3,374,5 days ago,310,38,16,5/5/14,1/5/20,91,9,10,10,9,10,9,f,t,f,moderate,f,f,8,0.55
2257488,"Dream loft, quiet in the city + Parking",3574033,9/15/12,"Washington, District of Columbia, United States",within an hour,100%,f,Mount Pleasant,7,7,t,f,20009,38.92533,-77.03463,t,Apartment,Entire home/apt,5,2,2,2,Real Bed,$249.00 ,"$1,291.00 ","$4,457.00 ",$155.00 ,$205.00 ,1,$0.00 ,2,730,2,2,730,730,2,730,5 days ago,1,118,36,9/26/14,1/12/20,88,9,9,9,9,9,9,f,t,f,moderate,f,f,8,1.82
2259215,Dream Penthouse + Parking. Walk Everywhere!,3574033,9/15/12,"Washington, District of Columbia, United States",within an hour,100%,f,Mount Pleasant,7,7,t,f,20009,38.92615,-77.03428,t,Apartment,Entire home/apt,6,2,2,3,Real Bed,$196.00 ,"$1,699.00 ","$5,299.00 ",$290.00 ,$210.00 ,4,$25.00 ,2,1124,2,2,1124,1124,2,1124,4 days ago,136,144,32,7/6/14,1/3/20,88,9,9,9,9,10,9,f,f,f,moderate,f,f,8,2.13
2263350,DuPont Escape,17633,5/18/09,"Washington, District of Columbia, United States",within an hour,98%,f,Berkley,54,54,t,t,20036,38.90873,-77.04414,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$139.00 ,$998.00 ,"$3,100.00 ",$0.00 ,$85.00 ,2,$20.00 ,2,365,2,5,365,365,2.1,365,2 months ago,340,74,9,5/5/14,10/1/19,93,10,9,9,9,10,9,f,t,f,strict_14_with_grace_period,f,t,50,1.06
2268821,Economical Affordable Basement Bachelors Pad,75042,1/29/10,"Los Angeles, California, United States",within an hour,100%,t,Mount Vernon Square,4,4,t,t,20001,38.90625,-77.01574,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$65.00 ,,,$100.00 ,,1,$10.00 ,3,30,3,3,30,30,3,30,30 months ago,0,36,0,5/12/16,8/6/17,94,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,2,0.8
2268985,Updated rowhome with original federal charm!,7797009,7/29/13,"Washington, District of Columbia, United States",within an hour,100%,f,,1,1,t,f,20002,38.91614,-77.00436,f,Townhouse,Entire home/apt,6,1.5,3,3,Real Bed,$112.00 ,,,,$100.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,2 weeks ago,51,34,14,8/8/18,4/26/19,93,10,9,10,10,10,9,f,f,f,moderate,f,f,1,1.92
2271727,Luxurious Convenient Gem,3596189,9/17/12,"Washington, District of Columbia, United States",within an hour,100%,f,Mount Vernon Square,1,1,t,f,20001,38.90621,-77.01626,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,$99.00 ,,,$100.00 ,$75.00 ,2,$50.00 ,3,30,3,3,30,30,3,30,3 days ago,0,48,18,2/23/14,10/20/19,96,9,9,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,1,0.67
2277178,Entire Upstairs-Private Rooms-4 Blocks to Metro,11627720,1/25/14,"Washington, District of Columbia, United States",N/A,N/A,f,Kingman Park,1,1,t,f,20002,38.89303,-76.9776,t,House,Entire home/apt,4,1.5,2,3,Real Bed,$275.00 ,,,,,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,36 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
2277705,Charming Lincoln Park Apartment,11630609,1/25/14,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,1,1,t,t,20003,38.88928,-76.98704,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$145.00 ,"$1,100.00 ","$4,000.00 ",$200.00 ,$60.00 ,1,$0.00 ,2,60,2,2,60,60,2,60,6 weeks ago,177,214,27,2/19/14,11/9/19,97,10,10,10,10,10,9,f,f,f,strict_14_with_grace_period,f,f,1,2.97
2278544,Perfectly Located 1BR Apt Near Downtown + Parking,11330851,1/15/14,"Washington, District of Columbia, United States",within an hour,100%,t,Eckington,1,1,t,t,20002,38.91067,-77.00809,t,Guest suite,Entire home/apt,4,1,1,1,Real Bed,$99.00 ,$700.00 ,"$2,450.00 ",$150.00 ,$75.00 ,4,$35.00 ,1,40,1,1,40,40,1,40,2 weeks ago,114,157,44,4/1/14,1/15/20,93,10,10,10,10,9,10,f,f,f,moderate,f,f,1,2.22
2278965,International Juggle 1 B in an ideal location!,1109162,9/4/11,East Coast,within a day,80%,t,Logan Circle,0,0,t,t,20001,38.90666,-77.03624,t,Condominium,Shared room,1,1,1,0,Real Bed,$35.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,6 weeks ago,84,16,16,9/17/19,12/15/19,99,10,9,10,10,10,10,f,f,f,flexible,f,f,1,3.84
2285431,Beautiful Sunny Bedroom Bathroom Suite w/ Balcony,743745,6/25/11,"Washington, District of Columbia, United States",within a few hours,100%,f,,0,0,t,t,,38.91097,-77.087,f,Guest suite,Private room,2,1.5,1,1,Real Bed,$100.00 ,,,$100.00 ,$100.00 ,2,$0.00 ,2,30,2,2,1125,1125,2,1125,2 months ago,322,5,1,4/7/17,10/22/19,95,10,10,10,10,9,9,f,t,f,flexible,f,f,1,0.15
2289912,"Spacious, private 1BR garden suite",8261484,8/19/13,"Washington, District of Columbia, United States",within an hour,90%,f,Petworth,1,1,t,t,20011,38.94177,-77.02337,t,Apartment,Entire home/apt,4,1,1,1,Real Bed,$96.00 ,$650.00 ,,$150.00 ,$35.00 ,2,$35.00 ,2,13,1,1,13,13,1,13,5 weeks ago,54,194,48,4/8/14,12/8/19,94,10,10,10,10,10,9,f,f,f,moderate,f,f,1,2.75
2295809,Chic 1B in the Heart of the City,11726425,1/28/14,"Washington, District of Columbia, United States",within a day,100%,f,Dupont Circle,1,1,t,t,20009,38.91072,-77.03995,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,$100.00 ,,,,$80.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,3 months ago,17,63,11,7/8/14,1/3/20,97,10,9,10,10,10,10,f,f,f,flexible,f,f,1,0.93
2302031,Located in the Heart of DC,11756990,1/29/14,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,2,2,t,t,20001,38.91389,-77.01972,t,Townhouse,Private room,2,1,1,1,Real Bed,$70.00 ,$600.00 ,"$2,250.00 ",,$30.00 ,1,$10.00 ,2,7,2,2,7,7,2,7,2 weeks ago,360,288,45,3/14/14,11/17/19,97,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,2,4.04
2308259,Georgetown Renovated 2 b-Garden Apt,11788216,1/30/14,US,N/A,N/A,f,Georgetown,1,1,t,f,20007,38.9054,-77.06684,t,Apartment,Entire home/apt,4,1,2,2,Real Bed,$140.00 ,"$1,200.00 ","$4,600.00 ",$500.00 ,,4,$50.00 ,3,365,3,3,365,365,3,365,3 months ago,17,79,5,3/1/14,7/2/19,95,10,9,9,10,10,10,f,f,f,moderate,f,f,1,1.1
2308761,Stylish Basement w/ parking at amazing location!,11771833,1/29/14,"Washington, District of Columbia, United States",within an hour,100%,f,Southwest Waterfront,2,2,t,t,20024,38.87995,-77.01926,t,Apartment,Entire home/apt,4,1,1,4,Real Bed,$160.00 ,,,$300.00 ,$80.00 ,1,$0.00 ,2,30,2,2,30,30,2,30,3 months ago,98,124,32,4/26/14,12/22/19,94,10,10,10,10,10,9,f,f,f,strict_14_with_grace_period,f,f,2,1.78
2318183,Columbia Heights-Noel's Place,8041566,8/9/13,Native Washingtonian,within an hour,100%,f,Columbia Heights,2,2,t,t,20010,38.93287,-77.031,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$55.00 ,$620.00 ,"$1,500.00 ",$200.00 ,$52.00 ,1,$26.00 ,2,14,2,2,14,14,2,14,2 months ago,171,36,4,8/18/14,12/10/19,97,10,10,10,10,9,10,f,f,f,flexible,f,f,1,0.55
2335681,Relaxing & super sunny 1 BR w/skylight & balcony,8375157,8/25/13,"Washington, District of Columbia, United States",a few days or more,0%,f,,1,1,t,t,20037,38.90683,-77.04895,f,Apartment,Entire home/apt,2,1,1,1,Real Bed,$150.00 ,,,$0.00 ,$60.00 ,1,$0.00 ,10,1125,10,10,1125,1125,10,1125,2 months ago,0,3,3,1/21/19,4/21/19,100,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,0.25
2340172,Delightful historic flat minutes from Capitol Hill,4073665,11/6/12,"Washington, District of Columbia, United States",within an hour,100%,t,Randle Highlands,1,1,t,t,20020,38.86968,-76.97227,t,Apartment,Entire home/apt,7,1,2,4,Real Bed,$160.00 ,,,$0.00 ,$65.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,5 days ago,125,60,60,4/21/19,1/6/20,100,10,10,10,10,10,10,f,f,f,moderate,f,f,1,6.57
2343987,Bedroom in Capitol Hill row-house,11970274,2/5/14,"Washington, District of Columbia, United States",within an hour,100%,f,Capitol Hill,1,1,t,t,20002,38.89716,-76.99667,t,House,Private room,2,1.5,1,2,Real Bed,$50.00 ,$350.00 ,"$1,500.00 ",,$20.00 ,1,$20.00 ,2,28,2,2,28,28,2,28,2 weeks ago,338,346,59,2/24/14,12/26/19,95,10,9,10,10,10,9,f,t,f,flexible,f,f,1,4.81
2346018,Your Own Historic Row House Suite,11980555,2/5/14,"Washington, District of Columbia, United States",within an hour,100%,t,West End,10,10,t,f,20037,38.90244,-77.0502,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$150.00 ,$950.00 ,"$3,500.00 ",$0.00 ,$50.00 ,2,$10.00 ,2,365,2,2,365,365,2,365,2 weeks ago,143,328,53,3/29/14,11/26/19,92,10,9,10,10,10,9,f,f,f,moderate,f,f,6,4.63
2350674,Great apt in 1870's rowhouse,12003362,2/6/14,"Washington, District of Columbia, United States",within a day,100%,f,Logan Circle,2,2,t,f,20001,38.90842,-77.02793,t,Apartment,Private room,3,1,1,1,Real Bed,$85.00 ,$550.00 ,"$1,800.00 ",,$20.00 ,2,$20.00 ,20,1125,20,20,1125,1125,20,1125,4 weeks ago,214,116,3,3/5/14,7/28/19,85,10,8,10,10,10,9,f,f,f,flexible,f,f,2,1.62
2351587,Spacious & Modern in West End,1864688,3/5/12,"Washington, District of Columbia, United States",within an hour,100%,t,West End,15,15,t,t,20037,38.90262,-77.04961,t,Apartment,Entire home/apt,6,1,1,3,Real Bed,$65.00 ,,"$2,650.00 ",$0.00 ,$90.00 ,2,$35.00 ,1,600,1,1,600,600,1,600,2 weeks ago,96,261,58,4/15/14,1/17/20,96,10,10,10,10,10,10,f,t,f,strict_14_with_grace_period,f,f,15,3.72
2361802,Historic Home steps from Capitol,12062787,2/8/14,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,1,1,t,f,20003,38.88494,-77.00796,t,Apartment,Entire home/apt,4,1,1,0,Real Bed,$175.00 ,,,,$75.00 ,1,$0.00 ,3,365,3,3,365,365,3,365,2 weeks ago,214,261,49,3/6/14,12/28/19,97,10,10,10,10,10,10,f,t,f,moderate,f,f,1,3.65
2365726,One Bedroom for Rent in Rowhouse,6355960,5/12/13,"Washington, District of Columbia, United States",within an hour,100%,t,Eckington,4,4,t,t,20002,38.91757,-77.0011,t,House,Private room,1,1.5,1,1,Real Bed,$62.00 ,$300.00 ,$990.00 ,,$39.00 ,1,$20.00 ,1,90,1,1,90,90,1,90,6 days ago,322,65,15,4/1/14,12/9/19,98,10,10,10,10,9,10,f,f,f,strict_14_with_grace_period,f,f,3,0.92
2367820,Historic Capitol Hill Rowhouse Apt,11403959,1/17/14,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,1,1,t,t,20003,38.88405,-76.99959,t,Townhouse,Entire home/apt,4,1,0,2,Real Bed,$160.00 ,"$1,107.00 ","$3,906.00 ",$250.00 ,$60.00 ,3,$20.00 ,1,180,1,1,180,180,1,180,today,156,317,45,2/24/14,1/12/20,99,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,4.41
2371799,Lux 2 Bedroom near White House w/wifi,9419684,10/14/13,"New York, New York, United States",within a few hours,100%,f,Brickell,440,440,t,t,20005,38.89968,-77.0341,t,Other,Entire home/apt,5,2,2,3,Real Bed,$272.00 ,,"$7,470.00 ",,$100.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,3 days ago,178,14,0,3/7/14,2/17/17,96,9,10,9,9,10,9,f,f,f,moderate,f,t,12,0.2
2373127,1BR w/ Stunning Views of Georgetown,12123210,2/10/14,"Vienna, Virginia, United States",N/A,N/A,f,Georgetown,1,1,t,f,20007,38.90641,-77.06255,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$180.00 ,"$1,500.00 ",,$100.00 ,$50.00 ,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,44 months ago,0,1,0,5/18/15,5/18/15,100,8,8,10,10,10,10,f,f,f,flexible,f,f,1,0.02
2380536,Spacious 1BR in Capitol Hill,12161205,2/11/14,"Oconomowoc, Wisconsin, United States",within an hour,100%,t,Capitol Hill,2,2,t,t,20003,38.8819,-76.99349,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$130.00 ,$900.00 ,"$3,000.00 ",$0.00 ,$50.00 ,1,$0.00 ,3,1125,3,3,1125,1125,3,1125,7 weeks ago,257,98,5,3/1/14,10/30/19,98,10,10,10,10,10,10,f,f,f,flexible,f,f,2,1.37
2384268,Private Bedroom - H St Corridor,12179016,2/12/14,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,t,20002,38.90451,-76.99477,t,House,Private room,2,1,1,1,Real Bed,$55.00 ,$400.00 ,"$1,350.00 ",,$25.00 ,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,36 months ago,0,2,0,8/20/15,2/10/17,100,10,10,10,10,9,10,f,f,f,moderate,f,f,1,0.04
2399406,Private Studio -Capitol Hill/H St.,12260580,2/15/14,"Washington, District of Columbia, United States",within a few hours,90%,t,Near Northeast/H Street Corridor,1,1,t,t,20002,38.89911,-76.9918,t,Apartment,Entire home/apt,2,1,0,1,Real Bed,$83.00 ,$500.00 ,"$1,800.00 ",$0.00 ,$65.00 ,2,$15.00 ,3,28,3,3,28,28,3,28,yesterday,68,200,42,8/1/15,12/17/19,98,10,10,10,10,10,10,f,f,f,flexible,f,f,1,3.67
2403657,"4 bdrm family home - Washington, DC",5005658,2/7/13,"Washington, District of Columbia, United States",N/A,N/A,f,Crestwood,1,1,t,f,20011,38.94245,-77.04138,t,House,Entire home/apt,6,2.5,4,,Real Bed,$200.00 ,,"$3,800.00 ",,,1,$0.00 ,21,30,21,21,30,30,21,30,60 months ago,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
2432627,Modern Furnished Studio DC Life!,12435208,2/20/14,"Washington, District of Columbia, United States",N/A,N/A,t,U Street Corridor,2,2,t,t,20009,38.91707,-77.03512,t,Condominium,Entire home/apt,2,1,0,1,Real Bed,$90.00 ,$569.00 ,,$150.00 ,$49.00 ,1,$25.00 ,1,30,1,1,30,30,1,30,10 months ago,0,104,9,3/16/14,4/9/19,96,10,9,10,10,10,10,f,f,f,moderate,f,f,1,1.46
2439661,1BD in heart of Adams Morgan,5861693,4/10/13,"London, England, United Kingdom",N/A,N/A,f,Kalorama,1,1,t,f,20009,38.92175,-77.04424,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$105.00 ,$700.00 ,,,,1,$0.00 ,4,10,4,4,10,10,4,10,48 months ago,0,3,0,7/6/14,9/14/15,87,9,7,9,9,9,9,f,f,f,flexible,f,f,1,0.04
2452967,Modern 2Bd/1.5 Bath U Street Home,12534752,2/24/14,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,t,20009,38.92015,-77.02895,t,House,Entire home/apt,5,1.5,2,3,Real Bed,$319.00 ,,,"$1,000.00 ",$125.00 ,4,$15.00 ,2,7,2,2,7,7,2,7,3 months ago,87,12,1,4/19/14,5/18/19,98,10,10,10,10,10,10,f,f,f,strict_14_with_grace_period,f,f,1,0.17
2459792,Trophy Apartment in Dupont,1864688,3/5/12,"Washington, District of Columbia, United States",within an hour,100%,t,West End,15,15,t,t,20009,38.91208,-77.03772,t,Apartment,Entire home/apt,4,1,1,2,Real Bed,$55.00 ,,,$0.00 ,$85.00 ,2,$25.00 ,1,450,1,1,450,450,1,450,2 weeks ago,12,288,54,8/17/14,1/1/20,95,10,10,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,15,4.36
2466942,Cozy Colonial N Convenient Location,12615669,2/26/14,"Washington, District of Columbia, United States",within an hour,100%,t,Shepherd Park,1,1,t,t,20012,38.98717,-77.03565,t,House,Private room,4,2,3,3,Real Bed,$120.00 ,,,$0.00 ,$20.00 ,3,$30.00 ,3,365,3,3,365,365,3,365,2 weeks ago,324,50,5,5/11/14,11/9/19,99,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.72
2467457,"Spacious, central, walkable, ideal for long stays",1000206,8/21/11,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,1,1,t,t,20009,38.91173,-77.03377,t,Condominium,Entire home/apt,2,1,1,1,Real Bed,$100.00 ,$800.00 ,"$3,000.00 ",,,1,$0.00 ,4,45,4,4,45,45,4,45,2 months ago,17,48,19,4/14/14,12/16/19,99,10,10,10,10,10,10,f,f,f,flexible,f,f,1,0.68
2468252,Basement apartment-great location,4690322,1/13/13,"Washington, District of Columbia, United States",within an hour,100%,f,Columbia Heights,1,1,t,f,20009,38.92207,-77.0298,t,Apartment,Entire home/apt,3,1,0,2,Real Bed,$100.00 ,$650.00 ,"$2,250.00 ",$200.00 ,$100.00 ,3,$75.00 ,3,1125,3,3,1125,1125,3,1125,3 months ago,365,19,5,5/26/14,11/3/19,95,10,9,10,10,10,9,f,f,f,moderate,f,f,1,0.28
2476761,Street Like a Movie Set | 3 blocks to Capitol,10292686,11/27/13,"Washington, District of Columbia, United States",within an hour,97%,t,Capitol Hill,30,30,t,t,20002,38.88919,-77.0012,t,Apartment,Entire home/apt,4,1,0,2,Real Bed,$155.00 ,"$1,400.00 ","$4,250.00 ",,$110.00 ,3,$35.00 ,30,1000,3,30,365,1000,15.3,928.5,6 days ago,365,25,14,4/16/16,1/3/20,98,10,10,10,10,10,9,f,t,f,strict_14_with_grace_period,f,f,21,0.55
2477325,Master bedroom in NW DC,11559071,1/22/14,"Washington, District of Columbia, United States",within an hour,100%,f,Mount Vernon Square,4,4,t,t,20001,38.90495,-77.01367,t,Townhouse,Private room,3,1.5,1,1,Real Bed,$55.00 ,"$1,100.00 ","$3,100.00 ",$200.00 ,$20.00 ,1,$15.00 ,1,1125,1,1,1125,1125,1,1125,2 weeks ago,177,221,67,3/13/14,12/31/19,89,10,9,10,10,9,9,f,t,f,strict_14_with_grace_period,f,f,4,3.1
2477330,Cool small bedroom: most cntrl part of DC,11559071,1/22/14,"Washington, District of Columbia, United States",within an hour,100%,f,Mount Vernon Square,4,4,t,t,20001,38.90417,-77.01281,t,Townhouse,Private room,2,1.5,1,1,Real Bed,$110.00 ,$920.00 ,"$3,000.00 ",$0.00 ,$20.00 ,1,$15.00 ,1,1125,1,1,1125,1125,1,1125,5 days ago,363,217,44,3/7/14,1/14/20,89,9,9,10,10,9,9,f,t,f,strict_14_with_grace_period,f,f,4,3.03
2479145,Sunny Studio in elegant area of DC,3311328,8/19/12,"Washington, District of Columbia, United States",within a day,100%,f,Chevy Chase,1,1,t,f,20015,38.96078,-77.0717,t,Apartment,Entire home/apt,2,1,1,0,Real Bed,$61.00 ,$500.00 ,"$1,580.00 ",$100.00 ,$150.00 ,1,$40.00 ,30,1125,1,30,1125,1125,29.9,1125,a week ago,321,2,0,12/15/15,8/6/16,80,8,10,6,10,10,10,f,f,f,moderate,f,f,2,0.04
2481127,Private room/bath in prime location,695008,6/13/11,"Washington D.C., District of Columbia, United States",within a few hours,100%,t,Columbia Heights,2,2,t,t,20010,38.93521,-77.02852,t,Guest suite,Private room,1,1,1,1,Real Bed,$80.00 ,$520.00 ,,,,1,$10.00 ,3,10,3,3,10,10,3,10,3 months ago,365,89,15,4/4/14,12/13/19,98,10,10,10,10,10,10,f,f,f,moderate,f,f,2,1.26
2481335,3 bedroom 2 bathroom  w/ Large Deck for RENT.,4152878,11/14/12,"New York, New York, United States",N/A,N/A,f,Eckington,1,1,t,f,20002,38.91447,-77.00749,t,House,Entire home/apt,3,2,3,3,Real Bed,$175.00 ,"$1,400.00 ",,$100.00 ,$100.00 ,1,$0.00 ,365,365,365,365,365,365,365,365,21 months ago,358,1,0,3/30/14,3/30/14,80,6,10,10,10,4,6,f,f,f,flexible,f,f,1,0.01
2481836,Private Sunny Room in Glover Park!,5070836,2/13/13,"Washington, District of Columbia, United States",within an hour,100%,t,Glover Park,2,2,t,t,20007,38.92056,-77.07681,t,Townhouse,Private room,1,1,1,1,Real Bed,$59.00 ,,,$0.00 ,$25.00 ,1,$0.00 ,2,7,2,2,7,7,2,7,2 months ago,176,123,40,10/6/16,1/11/20,99,10,10,10,10,10,10,f,f,f,moderate,f,f,2,3.07
2494325,Dupont big & cozy one bedroom,12765753,3/3/14,"Washington, District of Columbia, United States",N/A,N/A,f,Dupont Circle,1,1,t,t,20009,38.91369,-77.04458,t,Apartment,Entire home/apt,3,1,1,1,Real Bed,$80.00 ,$500.00 ,,,$50.00 ,1,$0.00 ,2,1125,2,2,1125,1125,2,1125,62 months ago,0,6,0,7/22/14,1/4/15,93,9,9,9,9,10,10,f,f,f,flexible,f,f,1,0.09
2494782,"Townhouse in central Washington, DC",12515938,2/23/14,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,f,20010,38.93191,-77.02684,t,House,Entire home/apt,4,2.5,3,2,Real Bed,$150.00 ,,,$200.00 ,$70.00 ,2,$25.00 ,4,1125,4,4,1125,1125,4,1125,63 months ago,0,1,0,8/3/14,8/3/14,100,10,10,10,10,10,10,f,f,f,moderate,f,f,1,0.02
2495363,Spacious 1BR near DuPont Circle ,12772400,3/3/14,"Washington, District of Columbia, United States",N/A,N/A,f,U Street Corridor,1,1,t,f,20009,38.91429,-77.03929,t,Apartment,Entire home/apt,2,1,1,1,Real Bed,$75.00 ,,,,,1,$0.00 ,1,1125,1,1,1125,1125,1,1125,never,0,0,0,,,,,,,,,,f,f,f,flexible,f,f,1,
