id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
12173827,"Basement Apartment in Brookland, DC",1635057,1/21/12,"Washington, District of Columbia, United States",N/A,N/A,f,Woodridge,1,1,t,t,,38.93879,-76.97574,Entire apartment,Entire home/apt,2,,1 bath,1,1,$107.00 ,1,1125,1,1,1125,1125,1,1125,,0,0,0,0,,,,,,,,,,f,1,
12173928,Basement studio w/ private Parking &full kitchen,65403910,4/1/16,"Washington, District of Columbia, United States",within an hour,96%,f,Petworth,1,1,t,t,"Washington, District of Columbia, United States",38.94682,-77.02303,Entire townhouse,Entire home/apt,3,,1 bath,1,2,$66.00 ,2,1125,2,2,1125,1125,2,1125,,358,128,9,0,9/11/16,8/17/20,85,9,9,10,10,9,9,t,2,2.61
12183872,Spacious Room with Private Roofdeck,11438316,1/19/14,"Washington, District of Columbia, United States",N/A,N/A,f,Shaw,2,2,t,t,"Washington, District of Columbia, United States",38.90828,-77.02318,Private room in apartment,Private room,2,,1.5 baths,1,1,$99.00 ,1,1125,1,1,1125,1125,1,1125,,0,5,0,0,4/11/16,8/1/16,100,10,10,10,10,10,10,f,1,0.09
12186361,Full rowhouse TEN blocks from Capitol,65492462,4/2/16,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,t,"Washington, District of Columbia, United States",38.90639,-77.00111,Entire house,Entire home/apt,4,,1 bath,2,2,$120.00 ,70,272,70,70,1125,1125,70,1125,,346,1,0,0,9/1/18,9/1/18,,,,,,,,t,1,0.04
12193565,Capitol Hill/ US Senate/US Capitol. 1BRm. Unit B,65548398,4/3/16,"Washington, District of Columbia, United States",within an hour,100%,t,Eckington,6,6,t,t,,38.89669,-77.0016,Entire apartment,Entire home/apt,3,,1 bath,1,1,$118.00 ,3,1125,3,3,1125,1125,3,1125,,316,38,10,0,2/12/18,3/10/20,97,10,10,10,10,10,10,f,6,1.2
12199228,Comfy one bedroom unit by U Street,62329576,3/9/16,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,t,,38.92186,-77.03365,Entire apartment,Entire home/apt,2,,1 bath,1,1,$89.00 ,2,7,2,2,7,7,2,7,,0,1,0,0,4/15/16,4/15/16,80,,,,,,,f,1,0.02
12202079,Charming Victorian in the heart of Washington DC,15365907,5/11/14,"Washington, District of Columbia, United States",within a few hours,100%,t,Shaw,4,4,t,t,"Washington, District of Columbia, United States",38.91149,-77.02117,Private room in house,Private room,2,,1.5 shared baths,1,1,$80.00 ,3,90,3,3,90,90,3,90,,180,224,19,0,4/12/16,3/14/20,99,10,10,10,10,10,10,f,4,4.14
12202155,"Cozy, Comfy, Studio in Downtown DC",23356179,11/4/14,"Washington, District of Columbia, United States",N/A,N/A,t,,2,2,t,t,"Washington, District of Columbia, United States",38.90463,-77.0285,Entire apartment,Entire home/apt,2,,1 bath,,1,$113.00 ,2,7,2,2,7,7,2,7,,0,75,8,0,5/12/16,3/18/20,100,10,10,10,10,10,10,f,1,1.41
12202521,Sunny Historic row home on Capitol Hill,20530375,8/25/14,"Washington, District of Columbia, United States",N/A,N/A,t,,2,2,t,t,"Washington, District of Columbia, United States",38.89308,-76.9829,Entire house,Entire home/apt,6,,2.5 baths,2,2,$229.00 ,14,36,14,14,36,36,14,36,,44,17,0,0,5/16/16,4/14/19,95,10,9,10,9,10,10,f,1,0.32
12216660,Cute Studio in Shaw,18492215,7/20/14,"New York, New York, United States",N/A,N/A,f,,1,1,t,t,,38.90621,-77.02316,Entire apartment,Entire home/apt,2,,1 bath,,1,$80.00 ,2,1125,2,2,1125,1125,2,1125,,0,5,0,0,7/3/16,8/28/16,100,10,10,10,10,10,10,f,1,0.1
12219364,"Sunny, spacious, and cozy 1 bedroom",6116576,4/27/13,"Madrid, Community of Madrid, Spain",within an hour,100%,f,Dupont Circle,1,1,t,t,"Washington, District of Columbia, United States",38.90966,-77.04647,Entire apartment,Entire home/apt,4,,1 bath,1,1,$148.00 ,4,1125,4,4,1125,1125,4,1125,,0,11,0,0,4/29/16,4/27/18,94,10,10,9,10,10,10,f,1,0.21
12221410,Beautiful Basement Apartment,28299746,2/24/15,"Washington, District of Columbia, United States",N/A,N/A,f,Palisades,1,1,t,t,"Washington, District of Columbia, United States",38.92075,-77.099,Entire apartment,Entire home/apt,4,,1 bath,1,2,$113.00 ,1,1125,1,1,1125,1125,1,1125,,234,57,0,0,4/9/16,4/28/17,95,10,10,10,10,10,9,f,1,1.05
12222626,H St./Capitol Hill Spacious Apt,21970011,9/30/14,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,t,,38.8975,-76.98997,Entire apartment,Entire home/apt,4,,1 bath,2,2,$200.00 ,1,1125,1,1,1125,1125,1,1125,,0,0,0,0,,,,,,,,,,f,1,
12223526,Modern Studio near DC Convention Center,33300484,5/13/15,"Washington, District of Columbia, United States",N/A,N/A,f,Mount Vernon Square,1,1,t,t,"Washington, District of Columbia, United States",38.90163,-77.01772,Entire apartment,Entire home/apt,3,,1 bath,,1,$130.00 ,1,1125,1,1,1125,1125,1,1125,,0,35,0,0,4/19/16,11/18/18,99,10,10,10,10,10,10,f,1,0.65
12232737,"Boho Lower Kingdom, next 2 metro.",65822604,4/4/16,"Washington, District of Columbia, United States",within an hour,100%,t,Park View,1,1,t,f,"Washington, District of Columbia, United States",38.9348,-77.02116,Private room in guest suite,Private room,2,,1 private bath,1,3,$66.00 ,1,120,1,1,1125,1125,1,1125,,1,189,14,0,4/9/16,3/10/20,94,10,10,10,10,10,10,t,1,3.48
12242142,Beautiful Townhouse with deck,48280621,11/5/15,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,f,"Washington, District of Columbia, United States",38.90138,-76.99307,Private room in townhouse,Private room,2,,1 bath,1,1,$140.00 ,1,1125,1,1,1125,1125,1,1125,,0,0,0,0,,,,,,,,,,f,1,
12243205,Cozy Apartment in the heart of Washington DC,15365907,5/11/14,"Washington, District of Columbia, United States",within a few hours,100%,t,Shaw,4,4,t,t,"Washington, District of Columbia, United States",38.90987,-77.02142,Entire apartment,Entire home/apt,2,,1 bath,1,1,$120.00 ,3,90,3,3,1125,1125,3,1125,,134,207,27,0,5/29/16,3/13/20,98,10,10,10,10,10,10,f,4,3.94
12247850,"Beautiful, private suite, in central Washington,DC",6202853,5/2/13,"Washington, District of Columbia, United States",N/A,N/A,t,Dupont Circle,1,1,t,f,,38.91446,-77.04303,Private room in condominium,Private room,1,,1 bath,1,1,$79.00 ,2,1125,2,2,1125,1125,2,1125,,261,52,2,0,4/20/16,5/16/20,100,10,10,10,10,10,10,f,1,0.97
12249707,Overlooking Rock Creek Park in D.C.,9383920,10/12/13,"Washington, District of Columbia, United States",N/A,N/A,f,Crestwood,2,2,t,t,,38.9459,-77.04347,Private room in house,Private room,2,,1 bath,1,1,$50.00 ,2,3,2,2,3,3,2,3,,0,0,0,0,,,,,,,,,,f,1,
12253009,"Location, Location, Location - US Capitol & more",65969182,4/5/16,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,1,1,t,t,"Washington, District of Columbia, United States",38.89162,-76.99958,Entire apartment,Entire home/apt,3,,1 bath,,1,$92.00 ,2,30,2,2,1125,1125,2,1125,,300,275,45,0,5/3/16,8/17/20,98,10,10,10,10,10,10,t,1,5.15
12265438,Spacious 1-BR Apt in U St Corridor,2153896,4/16/12,"Washington, District of Columbia, United States",within an hour,100%,t,U Street Corridor,1,1,t,f,"Washington, District of Columbia, United States",38.91493,-77.03057,Entire apartment,Entire home/apt,3,,1 bath,1,1,$130.00 ,1,30,1,1,30,30,1,30,,204,91,13,0,5/18/16,2/28/20,100,10,10,10,10,10,10,f,1,1.72
12282255,Spacious Rooms in the U.S. Capital,66182056,4/7/16,"Washington, District of Columbia, United States",N/A,N/A,f,Marshall Heights,2,2,t,t,,38.88807,-76.91881,Private room in townhouse,Private room,4,,1 private bath,2,2,$250.00 ,1,1125,1,1,1125,1125,1,1125,,0,7,0,0,5/30/16,8/21/16,100,10,9,10,10,9,9,f,2,0.13
12289125,Furnished Executive Room #5 near convention center,8043437,8/9/13,"Washington, District of Columbia, United States",within an hour,100%,t,Downtown/Penn Quarter,5,5,t,t,"Washington, District of Columbia, United States",38.905,-77.02641,Private room in townhouse,Private room,1,,1 shared bath,1,1,$99.00 ,2,90,2,2,90,90,2,90,,365,59,9,0,5/26/16,1/19/20,93,10,9,10,10,10,9,t,7,1.12
12294337,Dupont Circle Studio 1blk Metro,16654106,6/11/14,"Washington, District of Columbia, United States",N/A,N/A,f,Dupont Circle,1,1,t,t,"Washington, District of Columbia, United States",38.90961,-77.0373,Entire apartment,Entire home/apt,2,,1 bath,,1,$140.00 ,180,181,180,180,181,181,180,181,,177,4,0,0,4/15/16,5/26/16,100,10,10,10,10,10,10,f,1,0.07
12294596,Well Located Basement Ap in DC!,33054104,5/10/15,"Washington, District of Columbia, United States",N/A,N/A,f,Bloomingdale,1,1,t,f,,38.91508,-77.01112,Entire apartment,Entire home/apt,2,,1 bath,1,1,$65.00 ,1,1125,1,1,1125,1125,1,1125,,0,0,0,0,,,,,,,,,,f,1,
12295275,Premium 2BR/2BA in Luxury NEW Condo @Union Station,46582948,10/14/15,United States,within an hour,100%,t,Mount Vernon Square,39,39,t,t,"Washington, District of Columbia, United States",38.90119,-77.01402,Entire serviced apartment,Entire home/apt,8,,2 baths,2,5,$248.00 ,61,180,61,61,180,180,61,180,,270,163,20,0,4/30/16,7/7/20,97,10,10,10,10,10,9,f,28,3.04
12314626,"SPACIOUS 1 BR 2 Bath Condo, near metro green line",22059325,10/2/14,"Washington, District of Columbia, United States",within an hour,100%,t,,1,1,t,f,"Washington, District of Columbia, United States",38.8366,-76.99901,Entire loft,Entire home/apt,2,,2 baths,1,1,$75.00 ,3,1125,3,3,1125,1125,3,1125,,71,230,26,1,4/15/16,9/7/20,96,10,10,10,10,9,10,t,1,4.25
12318271,Cozy and Convenient Home in Northeast DC,11671181,1/26/14,"Washington, District of Columbia, United States",N/A,N/A,f,Eckington,1,1,t,t,"Washington, District of Columbia, United States",38.91832,-77.00384,Private room in house,Private room,2,,1 private bath,1,1,$70.00 ,2,10,2,2,10,10,2,10,,0,53,0,0,6/20/16,11/15/17,95,10,10,10,10,9,10,f,1,1.02
12324758,Prime UPSCALE 2BR Condo by Convention Center #2,46582948,10/14/15,United States,within an hour,100%,t,Mount Vernon Square,39,39,t,t,"Washington, District of Columbia, United States",38.90469,-77.01546,Entire apartment,Entire home/apt,8,,2 baths,2,3,$297.00 ,85,365,85,85,365,365,85,365,,362,140,17,0,5/13/16,6/25/20,98,10,10,10,10,10,10,f,28,2.64
12324845,Stunning view in Dupont Circle,63763557,3/20/16,"Alexandria, Virginia, United States",N/A,N/A,f,Kalorama,1,1,t,t,"Washington, District of Columbia, United States",38.91482,-77.04781,Entire apartment,Entire home/apt,3,,1 bath,1,1,$105.00 ,2,1125,2,2,1125,1125,2,1125,,0,15,0,0,9/4/17,12/3/17,96,10,9,10,10,10,9,t,1,0.4
12325295,Prime UPSCALE APT 5 Minutes Walk@Convention Center,46582948,10/14/15,United States,within an hour,100%,t,Mount Vernon Square,39,39,t,t,"Washington, District of Columbia, United States",38.90508,-77.01853,Entire apartment,Entire home/apt,7,,2 baths,2,5,$298.00 ,75,240,75,75,1125,1125,75,1125,,362,150,28,0,6/3/16,7/4/20,97,10,10,10,10,10,10,f,28,2.86
12344373,Private Room in BrightUrban Chateau,20916886,9/4/14,"Washington, District of Columbia, United States",N/A,N/A,f,Bloomingdale,1,1,t,t,"Washington, District of Columbia, United States",38.91906,-77.00995,Private room in apartment,Private room,2,,1 bath,1,1,$66.00 ,5,1125,5,5,1125,1125,5,1125,,0,19,0,0,5/2/16,5/19/17,95,10,10,10,10,9,10,f,1,0.36
12344780,Room in bright urban chateau,4411541,12/15/12,"Washington, District of Columbia, United States",N/A,N/A,f,Bloomingdale,2,2,t,t,"Washington, District of Columbia, United States",38.91756,-77.01178,Private room in townhouse,Private room,1,,1 private bath,1,1,$184.00 ,2,90,2,2,90,90,2,90,,179,9,1,0,5/24/16,11/8/19,100,10,10,10,10,10,10,f,1,0.17
12368359,"Beautiful, feel-good one bedroom!",66827336,4/11/16,"Green Cove Springs, Florida, United States",N/A,N/A,f,Columbia Heights,1,1,t,f,,38.92753,-77.02957,Entire apartment,Entire home/apt,2,,1 bath,1,2,$70.00 ,1,1125,1,1,1125,1125,1,1125,,0,0,0,0,,,,,,,,,,f,1,
12380083,Entire studio in the heart of DC!,28246210,2/23/15,"Washington, District of Columbia, United States",N/A,N/A,f,Adams Morgan,1,1,t,t,"Washington, District of Columbia, United States",38.92079,-77.03776,Entire apartment,Entire home/apt,4,,1 bath,,2,$250.00 ,2,50,2,2,50,50,2,50,,0,1,0,0,5/22/16,5/22/16,100,10,8,8,10,10,8,f,1,0.02
12384161,Comfortable Studio w/ Hipster Style,546344,4/30/11,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,1,1,t,t,"Washington, District of Columbia, United States",38.92132,-77.03127,Entire townhouse,Entire home/apt,2,,1 bath,1,1,$115.00 ,3,1125,3,3,1125,1125,3,1125,,0,53,0,0,5/13/16,10/5/17,99,10,10,10,10,10,10,t,1,1
12395984,Cozy neat studio,67024800,4/13/16,"Washington, District of Columbia, United States",N/A,N/A,f,Kent,1,1,t,t,,38.92635,-77.10107,Entire apartment,Entire home/apt,2,,1 bath,,1,$61.00 ,1,20,1,1,20,20,1,20,,0,1,0,0,5/10/16,5/10/16,,,,,,,,f,1,0.02
12399984,Top Floor | Cozy Open Space | MONTHLY RATES AVAIL!,10292686,11/27/13,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,30,30,t,t,"Washington, District of Columbia, United States",38.88999,-77.00228,Entire apartment,Entire home/apt,4,,1 bath,,2,$115.00 ,30,500,4,30,500,500,29.1,500,,352,27,14,0,6/10/16,2/17/20,96,10,10,10,10,10,9,f,23,0.52
12400338,Cozy Nest With Patio | IDEAL SOCIAL DISTANCING.  On gorgeous East Capitol Street.  No Stairs.  Private Entrance.,10292686,11/27/13,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,30,30,t,t,"Washington, District of Columbia, United States",38.89014,-77.00021,Entire apartment,Entire home/apt,2,,1 bath,,2,$105.00 ,30,500,28,30,500,500,29.6,500,,211,18,5,0,5/6/16,5/16/20,94,9,10,10,10,10,9,f,23,0.34
12421372,One bedroom basement apartment,31230522,4/14/15,"Washington, District of Columbia, United States",within a day,100%,t,Shepherd Park,1,1,t,t,,38.97942,-77.02815,Entire apartment,Entire home/apt,2,,1 bath,1,1,$95.00 ,1,1125,1,1,1125,1125,1,1125,,285,106,7,0,9/1/16,2/7/20,99,10,10,10,10,10,10,f,1,2.15
12423375,Modern and Very  Private Space  - Capitol Hill,2216329,4/24/12,"Washington, District of Columbia, United States",within an hour,100%,t,Capitol Hill,1,1,t,f,"Washington, District of Columbia, United States",38.88156,-76.99892,Entire apartment,Entire home/apt,2,,1 bath,1,1,$91.00 ,3,30,3,3,1125,1125,3,1125,,35,189,31,4,5/28/16,9/19/20,99,10,10,10,10,10,10,t,1,3.59
12431578,Comfy room for 2 in large family home w/great yard,45509940,10/1/15,"Washington, District of Columbia, United States",N/A,N/A,f,Manor Park,3,3,t,t,"Washington, District of Columbia, United States",38.9701,-77.02129,Private room in house,Private room,2,,1.5 shared baths,3,5,$49.00 ,10,1125,10,10,1125,1125,10,1125,,170,11,0,0,8/3/16,8/11/18,92,9,9,9,9,9,9,f,3,0.22
12433404,Beautiful room in Dupont circle,2055019,4/2/12,"Paris, Île-de-France, France",N/A,N/A,f,Kalorama,1,1,t,t,,38.91131,-77.0509,Private room in apartment,Private room,2,,1 bath,1,1,$80.00 ,1,1125,1,1,1125,1125,1,1125,,0,1,0,0,5/1/16,5/1/16,,,,,,,,f,1,0.02
12433771,Modern rowhouse in DC perfect for inauguration!,67261105,4/14/16,"Washington, District of Columbia, United States",N/A,N/A,f,Lamond Riggs,1,1,t,t,"Washington, District of Columbia, United States",38.96258,-77.00017,Private room in house,Private room,2,,1 private bath,1,1,$325.00 ,2,3,2,2,3,3,2,3,,88,3,0,0,5/15/16,6/29/16,87,9,9,10,10,9,9,f,1,0.06
12446479,Spacious 1BR  |Furnished |Work Desk & Wifi |By GLS,30283594,3/30/15,"Hawthorne, New Jersey, United States",within an hour,99%,f,Fenway/Kenmore,464,464,t,t,"Washington, District of Columbia, United States",38.9004,-77.03256,Entire apartment,Entire home/apt,3,,1 bath,1,2,$136.00 ,3,1125,1,5,1125,1125,3,1125,,348,1,0,0,1/11/18,1/11/18,100,10,10,10,10,10,10,t,31,0.03
12490601,Modern Condo in Washington DC,51959092,12/21/15,"Maryland, United States",N/A,N/A,f,Bloomingdale,1,1,t,t,,38.91409,-77.01623,Entire condominium,Entire home/apt,4,,2 baths,2,2,$225.00 ,2,1125,2,2,1125,1125,2,1125,,233,3,0,0,5/24/16,9/8/16,,,,,,,,t,1,0.06
12494558,Urban Sanctuary on Capitol Hill,32928805,5/8/15,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,1,1,t,t,"Washington, District of Columbia, United States",38.89779,-76.99511,Entire townhouse,Entire home/apt,4,,1 bath,1,1,$175.00 ,3,1125,3,3,1125,1125,3,1125,,179,37,6,1,6/12/16,8/30/20,99,10,10,10,10,10,10,f,1,0.71
12512233,Skylit One Bedroom - One Mile from the Capitol,20118762,8/16/14,"Washington, District of Columbia, United States",within an hour,100%,t,Near Northeast/H Street Corridor,1,1,t,t,"Washington, District of Columbia, United States",38.90297,-76.99477,Private room in townhouse,Private room,2,,1 private bath,1,1,$67.00 ,2,5,2,2,5,5,2,5,,62,173,10,0,6/9/16,3/5/20,98,10,10,10,10,10,10,f,1,3.31
12513818,Charming Couch in Columbia Heights,32927652,5/8/15,"Washington, District of Columbia, United States",within a few hours,100%,t,Columbia Heights,4,4,t,t,"Washington, District of Columbia, United States",38.92458,-77.02942,Shared room in townhouse,Shared room,1,,1 shared bath,1,1,$38.00 ,4,14,4,4,14,14,4,14,,89,21,4,0,9/25/16,11/8/19,97,10,9,10,10,10,10,f,4,0.43
12523833,"Bright, clean and quiet U Street apartment!",37368137,7/2/15,US,N/A,N/A,f,Columbia Heights,1,1,t,f,"Washington, District of Columbia, United States",38.92157,-77.03171,Entire apartment,Entire home/apt,2,,1 bath,1,1,$89.00 ,7,1125,7,7,1125,1125,7,1125,,0,2,0,0,5/8/16,3/24/17,,,,,,,,f,1,0.04
12532661,Woodley Park Guest House:Twin Room+Daily Breakfast,12804388,3/4/14,"Washington, District of Columbia, United States",N/A,N/A,f,Woodley Park,3,3,t,t,"Washington, District of Columbia, United States",38.92656,-77.05487,Private room in bed and breakfast,Private room,1,,1 shared bath,1,1,$145.00 ,2,1125,2,2,1125,1125,2,1125,,346,11,0,0,5/30/16,11/18/18,96,10,10,10,10,10,10,f,3,0.21
12535607,"Union Station, 3 BR/4 Beds with secure parking",31551607,4/19/15,"Washington, District of Columbia, United States",within an hour,100%,t,,1,1,t,t,"Washington, District of Columbia, United States",38.89659,-77.00222,Entire townhouse,Entire home/apt,6,,1.5 baths,3,4,$325.00 ,3,1125,3,3,1125,1125,3,1125,,102,43,7,0,3/13/18,3/11/20,100,10,10,10,10,10,10,f,1,1.4
12539013,Two Floors of Eckington Modern Rowhouse,67933890,4/19/16,"Washington, District of Columbia, United States",N/A,N/A,f,Eckington,2,2,t,f,"Washington, District of Columbia, United States",38.91234,-77.0075,Private room in townhouse,Private room,2,,1 bath,1,1,$750.00 ,1,7,1,1,7,7,1,7,,35,1,0,0,6/5/16,6/5/16,100,10,6,8,10,8,10,f,2,0.02
12557130,Cozy Spacious 1BR/1BA (Private)- NWDC Logan Circle,6390384,5/14/13,"Washington, District of Columbia, United States",N/A,N/A,f,Logan Circle,2,2,t,f,"Washington, District of Columbia, United States",38.9068,-77.02882,Private room in apartment,Private room,2,,1 private bath,1,1,$100.00 ,2,5,2,2,5,5,2,5,,0,2,0,0,5/7/16,7/16/16,70,5,7,9,10,10,7,f,2,0.04
12559067,"Sunny Private Apt, Balcony & View!",19108276,7/29/14,"Boston, Massachusetts, United States",N/A,N/A,f,Forest Hills,1,1,t,t,"Washington, District of Columbia, United States",38.94387,-77.06187,Entire apartment,Entire home/apt,4,,1 bath,1,2,$90.00 ,2,1125,2,2,1125,1125,2,1125,,0,0,0,0,,,,,,,,,,f,1,
12562846,Super Comfortable - Great Space - Walk to Metro,4795247,1/21/13,"Washington, District of Columbia, United States",within a few hours,100%,t,Foggy Bottom,3,3,t,t,"Washington, District of Columbia, United States",38.9242,-77.04585,Entire apartment,Entire home/apt,4,,1 bath,1,2,$110.00 ,30,365,30,30,365,365,30,365,,344,209,33,0,4/29/16,7/1/20,99,10,10,10,10,10,10,f,3,3.9
12569084,Gateway to Embassy Row,68148432,4/20/16,"Washington, District of Columbia, United States",N/A,N/A,t,16th Street Heights,2,2,t,t,"Washington, District of Columbia, United States",38.94828,-77.03357,Private room in house,Private room,2,,1 private bath,1,1,$55.00 ,3,90,3,3,90,90,3,90,,362,10,1,0,6/24/18,10/12/19,96,10,8,10,10,10,10,f,1,0.37
12579823,Luxury 1 bd Apartment on the Metro,68222993,4/21/16,"Washington, District of Columbia, United States",N/A,N/A,f,16th Street Heights,1,1,t,t,,38.9364,-77.02568,Entire apartment,Entire home/apt,2,,1 bath,1,1,$85.00 ,2,1125,2,2,1125,1125,2,1125,,0,3,0,0,6/12/16,11/26/16,100,10,10,10,10,10,10,f,1,0.06
