id,name,host_id,host_since,host_location,host_response_time,host_response_rate,host_is_superhost,host_neighbourhood,host_listings_count,host_total_listings_count,host_has_profile_pic,host_identity_verified,neighbourhood,latitude,longitude,property_type,room_type,accommodates,bathrooms,bathrooms_text,bedrooms,beds,price,minimum_nights,maximum_nights,minimum_minimum_nights,maximum_minimum_nights,minimum_maximum_nights,maximum_maximum_nights,minimum_nights_avg_ntm,maximum_nights_avg_ntm,calendar_updated,availability_365,number_of_reviews,number_of_reviews_ltm,number_of_reviews_l30d,first_review,last_review,review_scores_rating,review_scores_accuracy,review_scores_cleanliness,review_scores_checkin,review_scores_communication,review_scores_location,review_scores_value,instant_bookable,calculated_host_listings_count,reviews_per_month
16467167,"centrally located,1 block to metro",107682092,12/18/16,"Washington, District of Columbia, United States",N/A,N/A,f,Dupont Circle,1,1,t,t,,38.90779,-77.04191,Private room in apartment,Private room,2,,1 bath,1,1,$400.00 ,4,4,4,4,4,4,4,4,,0,0,0,0,,,,,,,,,,t,1,
16467354,Elegant 1BR/1BA Condo in Mount Vernon Triangle,58872433,2/15/16,"Washington, District of Columbia, United States",N/A,N/A,f,Mount Vernon Square,1,1,t,t,,38.90585,-77.01731,Entire condominium,Entire home/apt,2,,1 bath,1,1,$480.00 ,2,1125,2,2,1125,1125,2,1125,,0,0,0,0,,,,,,,,,,t,1,
16467368,"2 bd, full amenities and PARKING in Downtown",35502794,6/10/15,"Washington, District of Columbia, United States",N/A,N/A,f,Downtown/Penn Quarter,1,1,t,t,,38.90378,-77.02642,Entire apartment,Entire home/apt,4,,1 bath,2,1,"$1,050.00 ",3,3,3,3,3,3,3,3,,83,0,0,0,,,,,,,,,,f,1,
16468257,clean/quiet Woodley Park apartment,12161059,2/11/14,"Washington, District of Columbia, United States",N/A,N/A,f,Woodley Park,1,1,t,t,"Washington, District of Columbia, United States",38.92871,-77.05356,Entire apartment,Entire home/apt,1,,1 bath,1,1,$115.00 ,1,4,1,1,4,4,1,4,,0,2,0,0,5/13/17,5/6/18,100,10,10,10,10,10,10,f,1,0.05
16469278,Best stay in Bloomingdale - minutes to everything!,15582957,5/15/14,"Washington, District of Columbia, United States",within an hour,100%,t,Bloomingdale,3,3,t,t,"Washington, District of Columbia, United States",38.91421,-77.01299,Entire townhouse,Entire home/apt,6,,1 bath,1,3,$112.00 ,2,30,2,2,1125,1125,2,1125,,0,208,35,4,1/8/17,8/23/20,99,10,10,10,10,10,10,f,2,4.68
16469368,♡Cute Private Room/Bath Steps Away From DC Culture,46521595,10/14/15,"Washington, District of Columbia, United States",within a few hours,95%,t,U Street Corridor,8,8,t,t,"Washington, District of Columbia, United States",38.9191,-77.03021,Private room in townhouse,Private room,2,,1 private bath,1,1,$49.00 ,1,31,1,1,1125,1125,1,1125,,0,258,42,0,12/30/16,3/28/20,97,10,10,10,9,10,10,f,6,5.78
16470182,Urban Oasis in the Heart of Downtown/Shaw,108086559,12/22/16,"Washington, District of Columbia, United States",within an hour,100%,t,Shaw,1,1,t,t,"Washington, District of Columbia, United States",38.90685,-77.0246,Entire apartment,Entire home/apt,2,,1 bath,1,1,$65.00 ,3,30,2,3,1125,1125,2.9,1125,,57,198,47,2,1/3/17,8/14/20,99,10,10,10,10,10,10,t,1,4.45
16475117,2 Bedroom- Walk to Weekend Activities and Metro,18743514,7/23/14,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,"Washington, District of Columbia, United States",38.91256,-77.02744,Entire apartment,Entire home/apt,6,,2 baths,2,2,$500.00 ,2,1125,2,2,1125,1125,2,1125,,0,0,0,0,,,,,,,,,,t,1,
16477337,2 Bedroom Apartment overlooking Nats Stadium,89238844,8/11/16,"Washington, District of Columbia, United States",N/A,N/A,f,Southwest Waterfront,1,1,t,f,,38.87627,-77.01687,Entire apartment,Entire home/apt,5,,2 baths,2,2,$81.00 ,1,4,1,1,4,4,1,4,,0,0,0,0,,,,,,,,,,f,1,
16478910,Fully Renovated Upscale Georgetown Apartment,1157189,9/14/11,"Washington, District of Columbia, United States",within an hour,100%,t,Georgetown,2,2,t,t,"Washington, District of Columbia, United States",38.90981,-77.06254,Entire apartment,Entire home/apt,2,,1 bath,1,1,$128.00 ,1,31,1,1,31,31,1,31,,19,199,37,0,3/20/17,6/4/20,98,10,10,10,10,10,10,f,2,4.74
16479914,Comfy-chic 3-Bedroom Rowhouse in Petworth sleeps 8,59004447,2/16/16,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,"Washington, District of Columbia, United States",38.94362,-77.02508,Entire house,Entire home/apt,8,,1 bath,3,3,$300.00 ,3,1125,3,3,1125,1125,3,1125,,0,0,0,0,,,,,,,,,,f,1,
16480055,"1 Bedroom in lovely apartment, Heart of U Street",108186494,12/22/16,"Washington, District of Columbia, United States",N/A,N/A,f,U Street Corridor,1,1,t,f,,38.91836,-77.03393,Private room in apartment,Private room,2,,1 private bath,1,1,$80.00 ,2,1125,2,2,1125,1125,2,1125,,0,0,0,0,,,,,,,,,,f,1,
16480346,Charming English Basement in Capitol Hill,108189881,12/22/16,"Washington, District of Columbia, United States",N/A,N/A,f,Capitol Hill,1,1,t,f,"Washington, District of Columbia, United States",38.8878,-76.99487,Entire house,Entire home/apt,3,,1 bath,1,2,$120.00 ,1,1125,1,1,1125,1125,1,1125,,0,0,0,0,,,,,,,,,,t,1,
16480798,3 Bedroom Home in Capital Hill,108195453,12/22/16,US,N/A,N/A,f,Capitol Hill,1,1,t,f,,38.88499,-76.9906,Entire house,Entire home/apt,6,,2.5 baths,3,4,"$2,500.00 ",3,3,3,3,3,3,3,3,,0,0,0,0,,,,,,,,,,f,1,
16485949,Beautiful sun-filled apt in great location in DC!,108246323,12/23/16,US,N/A,N/A,f,Chevy Chase,1,1,t,f,,38.97037,-77.05644,Entire apartment,Entire home/apt,4,,2 baths,2,4,$500.00 ,3,7,3,3,7,7,3,7,,364,0,0,0,,,,,,,,,,f,1,
16487154,"1 Bedroom -- Walk to Capitol, Mall, & White House!",3293022,8/17/12,"Washington, District of Columbia, United States",N/A,N/A,f,Navy Yard,1,1,t,t,,38.87238,-77.00743,Entire apartment,Entire home/apt,4,,1 bath,1,1,$99.00 ,3,1125,3,3,1125,1125,3,1125,,0,2,0,0,1/22/17,3/18/17,100,10,10,10,9,10,10,f,1,0.05
16487475,Cozy Studio Room w/ Private Entrance,108261325,12/23/16,"Washington, District of Columbia, United States",within an hour,90%,t,16th Street Heights,1,1,t,t,"Washington, District of Columbia, United States",38.95672,-77.03447,Entire guest suite,Entire home/apt,2,,1 bath,,1,$52.00 ,2,30,2,2,1125,1125,2,1125,,277,271,56,4,1/1/17,8/22/20,97,10,10,10,10,10,10,f,1,6.08
16488275,PRO CLEANED! Mid-Century Masterpiece - Sleeps 6!,46630199,10/15/15,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,59,59,t,t,"Washington, District of Columbia, United States",38.91285,-77.00681,Entire house,Entire home/apt,6,,2.5 baths,3,3,$291.00 ,2,89,2,4,89,89,3,89,,172,91,19,0,2/20/17,3/9/20,96,10,10,10,10,9,10,f,48,2.12
16490471,"1 Bedroom, 1.5 Bath Condo in Logan Circle",12991869,3/10/14,"Washington, District of Columbia, United States",N/A,N/A,f,Logan Circle,1,1,t,t,,38.90745,-77.03015,Entire loft,Entire home/apt,3,,1.5 baths,1,1,$175.00 ,2,1125,2,2,1125,1125,2,1125,,0,5,0,0,1/25/17,5/31/19,100,10,10,10,10,10,10,t,1,0.11
16490768,Newly renovated 1 BR in prestigious/safe Kalorama!,10537838,12/10/13,"Washington, District of Columbia, United States",N/A,N/A,f,,0,0,t,f,,38.91737,-77.0482,Entire apartment,Entire home/apt,3,,1 bath,1,1,$200.00 ,3,1125,3,3,1125,1125,3,1125,,0,0,0,0,,,,,,,,,,t,1,
16492690,Modern private 1BR apt. 3 miles to U.S. Capitol,108307844,12/24/16,"Washington, District of Columbia, United States",within an hour,100%,t,Park View,1,1,t,t,"Washington, District of Columbia, United States",38.93268,-77.02028,Entire apartment,Entire home/apt,3,,1 bath,1,1,$79.00 ,2,29,2,2,29,29,2,29,,302,94,14,1,1/21/17,8/17/20,99,10,10,10,10,10,10,f,1,2.14
16495027,Spacious Apartment Ideal for Inauguration Week!,27222600,2/4/15,"Washington, District of Columbia, United States",N/A,N/A,f,Shaw,1,1,t,t,"Washington, District of Columbia, United States",38.91687,-77.02356,Entire apartment,Entire home/apt,5,,2 baths,2,2,$750.00 ,3,1125,3,3,1125,1125,3,1125,,0,0,0,0,,,,,,,,,,f,1,
16495786,Charming Rowhouse on H Street,82893711,7/10/16,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,"Washington, District of Columbia, United States",38.90176,-76.98609,Entire house,Entire home/apt,6,,1.5 baths,2,3,$750.00 ,2,5,2,2,5,5,2,5,,83,0,0,0,,,,,,,,,,f,1,
16496339,Special listing. Limited offer.,107835429,12/19/16,"Washington, District of Columbia, United States",a few days or more,0%,f,Bloomingdale,2,2,t,t,,38.91688,-77.01139,Private room in house,Private room,1,,1 shared bath,1,1,$85.00 ,1,2,1,1,2,2,1,2,,90,4,0,0,1/21/17,11/12/17,100,10,10,10,10,9,10,t,2,0.09
16496839,Sunny Studio in Glover Park with Breakfast,53452111,1/5/16,"Decatur, Georgia, United States",N/A,N/A,f,Glover Park,2,2,t,t,,38.92212,-77.07329,Entire apartment,Entire home/apt,2,,1 bath,,1,$65.00 ,1,14,1,1,14,14,1,14,,0,4,0,0,1/1/17,12/31/17,95,10,9,10,10,10,10,f,1,0.09
16497778,"Capitol Hill Townhouse, PERFECT for Inauguration!!",14473273,4/19/14,"Washington, District of Columbia, United States",N/A,N/A,f,Capitol Hill,1,1,t,f,,38.89499,-76.99838,Private room in townhouse,Private room,2,,1 bath,1,1,$400.00 ,4,4,4,4,4,4,4,4,,90,0,0,0,,,,,,,,,,t,1,
16498327,"Studio on Capitol Hill, 6 Blocks from the Capitol",26218423,1/16/15,"Washington, District of Columbia, United States",N/A,N/A,f,Capitol Hill,1,1,t,t,,38.88952,-76.99849,Entire apartment,Entire home/apt,3,,1 bath,,1,$450.00 ,3,4,3,3,4,4,3,4,,90,0,0,0,,,,,,,,,,t,1,
16498843,Spacious multi-level home in the city,38372932,7/13/15,"Washington, District of Columbia, United States",N/A,N/A,f,Brookland,1,1,t,t,,38.92955,-76.99296,Entire apartment,Entire home/apt,6,,2.5 baths,3,3,$800.00 ,3,4,3,3,4,4,3,4,,0,0,0,0,,,,,,,,,,f,1,
16506531,"Cozy condo near metro, sights, restaurants & more",43841660,9/10/15,"Washington, District of Columbia, United States",within a day,100%,t,Eckington,2,2,t,t,,38.91542,-77.00198,Private room in condominium,Private room,4,,1 shared bath,1,1,$65.00 ,3,180,3,3,1125,1125,3,1125,,148,49,4,0,1/20/17,3/22/20,99,10,10,10,10,10,10,t,2,1.11
16507973,Charming Capitol Hill Studio,28162,7/28/09,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,"Washington, District of Columbia, United States",38.89039,-76.99922,Entire apartment,Entire home/apt,3,,1 bath,,1,$350.00 ,1,1125,1,1,1125,1125,1,1125,,0,1,0,0,1/15/17,1/15/17,,,,,,,,t,1,0.02
16509078,NE DC Apartment,4159685,11/15/12,"Washington, District of Columbia, United States",N/A,N/A,f,Trinidad,2,2,t,f,,38.90272,-76.98587,Entire apartment,Entire home/apt,4,,1 bath,2,2,$310.00 ,2,5,2,2,5,5,2,5,,0,0,0,0,,,,,,,,,,t,2,
16509164,Petworth Studio,4159685,11/15/12,"Washington, District of Columbia, United States",N/A,N/A,f,Trinidad,2,2,t,f,,38.94588,-77.01397,Entire apartment,Entire home/apt,2,,1 bath,,1,$120.00 ,2,7,2,2,7,7,2,7,,0,0,0,0,,,,,,,,,,t,2,
16512828,"Modern, Spacious Apt in Hip Downtown Neighborhood",31488625,4/18/15,"Washington, District of Columbia, United States",within an hour,100%,t,Truxton Circle,6,6,t,t,"Washington, District of Columbia, United States",38.91007,-77.01028,Entire apartment,Entire home/apt,4,,2 baths,2,2,$189.00 ,2,1125,2,2,1125,1125,2,1125,,0,105,11,0,3/8/17,2/17/20,98,10,10,10,10,10,10,f,5,2.48
16514018,PRO CLEANED! Stunning Logan Circle Apt ~ Sleeps 4!,46630199,10/15/15,"Washington, District of Columbia, United States",within an hour,100%,t,Logan Circle,59,59,t,t,"Washington, District of Columbia, United States",38.91132,-77.03001,Entire apartment,Entire home/apt,4,,1 bath,1,2,$140.00 ,3,89,2,7,89,89,2.8,89,,136,117,23,0,1/11/17,3/11/20,98,10,10,10,10,10,10,f,48,2.64
16515949,"1 Bedrm, 3rd Fl, Dwntn,3 blks Convention Ctr/Metro",2024948,3/28/12,"Washington, District of Columbia, United States",within an hour,94%,t,Mount Vernon Square,1,1,t,t,"Washington, District of Columbia, United States",38.90523,-77.01663,Entire apartment,Entire home/apt,4,,1 bath,1,2,$100.00 ,2,28,2,2,1125,1125,2,1125,,0,41,41,2,10/13/19,8/23/20,99,10,10,10,10,10,10,f,1,3.81
16516081,Entire Home in Georgetown,108574381,12/26/16,"Washington, District of Columbia, United States",N/A,N/A,f,Georgetown,1,1,t,t,,38.90594,-77.05634,Entire house,Entire home/apt,4,,2 baths,3,2,$300.00 ,1,3,1,1,3,3,1,3,,0,3,0,0,1/22/17,8/12/17,100,10,10,10,10,10,10,t,1,0.07
16516107,"Cozy room centrally located, steps from DC's best",959142,8/12/11,"Washington, District of Columbia, United States",within an hour,100%,t,Mount Vernon Square,2,2,t,f,"Washington, District of Columbia, United States",38.9035,-77.01866,Private room in apartment,Private room,2,,1 shared bath,1,1,$115.00 ,2,20,2,2,20,20,2,20,,82,38,9,0,1/24/17,3/3/20,97,10,10,10,10,10,9,f,2,0.87
16516624,Warm and Comfy Townhouse-Convenient Location!,62225115,3/9/16,"Washington, District of Columbia, United States",N/A,N/A,f,Bellevue,1,1,t,t,"Washington, District of Columbia, United States",38.83116,-77.0092,Entire house,Entire home/apt,5,,1 bath,2,3,$125.00 ,1,3,1,1,3,3,1,3,,0,2,0,0,2/20/17,3/19/17,100,10,10,10,10,8,10,t,1,0.05
16518018,Inauguration -Logan Circle: 2 bed/2 bath + Parking,70168369,5/3/16,"Washington, District of Columbia, United States",N/A,N/A,f,Logan Circle,1,1,t,t,,38.91124,-77.02823,Entire townhouse,Entire home/apt,6,,2 baths,2,3,$70.00 ,1,3,1,1,3,3,1,3,,0,0,0,0,,,,,,,,,,f,1,
16519609,1 Bedroom Apt Within a 15 Minute Walk From Capital,52524366,12/28/15,"Washington, District of Columbia, United States",N/A,N/A,f,Mount Vernon Square,1,1,t,t,,38.90386,-77.01732,Entire condominium,Entire home/apt,4,,1 bath,2,2,$400.00 ,2,4,2,2,4,4,2,4,,365,0,0,0,,,,,,,,,,t,1,
16519966,Women's March/Inauguration Home Base,108619631,12/26/16,US,N/A,N/A,f,Trinidad,1,1,f,f,,38.90273,-76.98428,Entire apartment,Entire home/apt,5,,1 bath,2,2,$600.00 ,2,5,2,2,5,5,2,5,,0,0,0,0,,,,,,,,,,t,1,
16520715,"Artsy 1 bdrm apt, walk to metro",5090793,2/14/13,"Washington, District of Columbia, United States",N/A,N/A,f,Edgewood,2,2,t,t,"Washington, District of Columbia, United States",38.92918,-76.99646,Entire condominium,Entire home/apt,4,,1 bath,1,2,$169.00 ,2,15,2,2,15,15,2,15,,0,4,1,0,4/23/17,11/8/19,100,10,10,10,10,10,10,f,2,0.1
16521785,Modern Nats Park/Capitol Hill Home,108624574,12/26/16,"Washington, District of Columbia, United States",within a few hours,90%,f,Southwest Waterfront,2,2,t,t,"Washington, District of Columbia, United States",38.875,-77.01055,Entire apartment,Entire home/apt,6,,1 bath,2,2,$190.00 ,2,1125,2,2,1125,1125,2,1125,,90,162,15,0,1/13/17,7/29/20,93,9,9,10,9,10,9,t,2,3.67
16523231,"1BR Apartment(unfurnished),for the simple traveler",108654658,12/27/16,"Washington, District of Columbia, United States",N/A,N/A,f,St. Elizabeths,2,2,t,t,,38.84698,-77.00187,Entire apartment,Entire home/apt,2,,1 bath,1,1,$75.00 ,1,21,1,1,21,21,1,21,,0,0,0,0,,,,,,,,,,t,2,
16528608,Chic 2 Bedroom Georgetown Row House,88330982,8/6/16,"Washington, District of Columbia, United States",N/A,N/A,f,Georgetown,2,2,t,f,,38.90564,-77.05883,Entire house,Entire home/apt,4,,1.5 baths,2,2,$170.00 ,2,1125,2,2,1125,1125,2,1125,,0,7,0,0,2/20/17,6/5/17,93,9,9,10,10,10,9,f,2,0.16
16528623,Vibrant U Street 3 BR Home - Next To Metro,107842986,12/20/16,"Washington, District of Columbia, United States",within a few hours,100%,t,U Street Corridor,5,5,t,t,"Washington, District of Columbia, United States",38.91652,-77.02895,Entire apartment,Entire home/apt,10,,2 baths,3,4,$275.00 ,3,1125,3,3,1125,1125,3,1125,,243,39,6,0,3/15/17,3/15/20,99,10,10,10,10,10,10,t,4,0.92
16528646,1 bedroom basement apartment in Mt Pleasant,12840458,3/5/14,"Washington, District of Columbia, United States",N/A,N/A,f,Mount Pleasant,1,1,t,t,,38.93235,-77.04322,Entire apartment,Entire home/apt,3,,1 bath,1,2,$300.00 ,2,20,2,2,20,20,2,20,,0,0,0,0,,,,,,,,,,f,1,
16530141,907Euclid202,108719050,12/27/16,"Washington, District of Columbia, United States",within a few hours,100%,f,Pleasant Plains,1,1,t,t,,38.92378,-77.02541,Entire condominium,Entire home/apt,4,,1 bath,2,2,$250.00 ,1,1125,1,1,1125,1125,1,1125,,54,10,1,0,1/22/17,9/24/19,98,10,10,10,10,10,10,t,1,0.23
16531993,Studio 3 blocks from White House,108747346,12/27/16,"Washington, District of Columbia, United States",N/A,N/A,f,Downtown/Penn Quarter,1,1,t,f,,38.9016,-77.03521,Private room in apartment,Private room,2,,1 private bath,,1,$10.00 ,1,9,1,1,9,9,1,9,,0,0,0,0,,,,,,,,,,f,1,
16532102,Entire House at Centrally-located Logan Circle!,37551897,7/5/15,"Washington, District of Columbia, United States",N/A,N/A,f,Logan Circle,1,1,t,f,,38.90946,-77.02799,Entire house,Entire home/apt,8,,2 baths,4,4,"$4,000.00 ",3,1125,3,3,1125,1125,3,1125,,0,0,0,0,,,,,,,,,,f,1,
16534433,Private BR near National Arboretum,16970916,6/18/14,"Washington, District of Columbia, United States",N/A,N/A,f,,1,1,t,t,"Washington, District of Columbia, United States",38.90719,-76.98104,Private room in townhouse,Private room,2,,1 private bath,1,1,$69.00 ,2,7,2,2,7,7,2,7,,0,65,0,0,1/20/17,1/4/19,99,10,10,10,10,9,10,f,1,1.48
16534472,Private Bedroom & Bath with Private Balcony,101058193,10/24/16,"Washington, District of Columbia, United States",N/A,N/A,t,Eckington,3,3,t,t,"Washington, District of Columbia, United States",38.91495,-77.00296,Private room in townhouse,Private room,2,,1.5 shared baths,1,1,$90.00 ,2,90,2,2,90,90,2,90,,123,2,0,0,3/17/17,4/5/17,100,10,10,10,10,9,10,f,3,0.05
16537140,Urban Retreat,34108886,5/24/15,"Washington, District of Columbia, United States",within a day,100%,t,,1,1,t,t,"Washington, District of Columbia, United States",38.9399,-76.98722,Entire guest suite,Entire home/apt,2,,1 bath,,1,$100.00 ,2,1125,2,2,1125,1125,2,1125,,94,77,20,0,1/22/17,3/17/20,99,10,10,10,10,10,10,f,1,1.75
16540667,Private room minutes from public transportation,4702966,1/14/13,US,N/A,N/A,f,Marshall Heights,1,1,t,f,,38.88837,-76.92273,Private room in house,Private room,1,,1 bath,1,1,$50.00 ,1,3,1,1,3,3,1,3,,179,0,0,0,,,,,,,,,,t,1,
16541048,Private suite in DC near metro,568938,5/8/11,"Washington D.C., District of Columbia, United States",N/A,N/A,f,,1,1,t,t,"Washington, District of Columbia, United States",38.96673,-77.02089,Private room in house,Private room,2,,1.5 baths,1,1,$160.00 ,2,1125,2,2,1125,1125,2,1125,,90,0,0,0,,,,,,,,,,t,1,
16541090,Gorgeous Townhouse in Georgetown w/parking + patio,8816158,9/13/13,"Washington, D.C., District of Columbia, United States",N/A,N/A,f,Palisades,1,1,t,t,"Washington, District of Columbia, United States",38.90707,-77.08167,Entire townhouse,Entire home/apt,6,,3 baths,3,2,$750.00 ,1,14,1,1,14,14,1,14,,0,1,0,0,6/30/17,6/30/17,100,10,10,10,10,8,10,f,1,0.03
16541516,3 BR DC Rowhouse near Capitol Hill,17047605,6/20/14,"Washington, District of Columbia, United States",N/A,N/A,f,Capitol Hill,1,1,t,t,"Washington, District of Columbia, United States",38.87841,-76.98158,Entire house,Entire home/apt,5,,2.5 baths,3,3,$129.00 ,2,5,2,2,5,5,2,5,,0,3,0,0,1/21/17,4/30/17,93,10,10,10,10,9,10,f,1,0.07
16541540,Historic Farmhouse Apt ~ Sleeps 8!,37014,9/8/09,"Washington, District of Columbia, United States",within an hour,90%,t,LeDroit Park,2,2,t,t,"Washington, District of Columbia, United States",38.91476,-77.01611,Entire apartment,Entire home/apt,8,,1 bath,3,5,$299.00 ,3,1125,3,3,1125,1125,3,1125,,0,4,0,0,1/2/17,4/26/17,95,10,10,10,10,10,9,f,1,0.09
16542664,1 Br appt| Walk to the Capitol,93492127,9/4/16,"Washington, District of Columbia, United States",N/A,N/A,f,Near Northeast/H Street Corridor,1,1,t,f,"Washington, District of Columbia, United States",38.90356,-77.0008,Entire apartment,Entire home/apt,5,,1 bath,1,1,$485.00 ,2,1125,2,2,1125,1125,2,1125,,0,0,0,0,,,,,,,,,,f,1,
16544121,Downtown Luxury Condo For 3!,108881241,12/28/16,"Bethesda, Maryland, United States",N/A,N/A,f,Mount Vernon Square,1,1,t,t,"Washington, District of Columbia, United States",38.90286,-77.0159,Entire apartment,Entire home/apt,3,,1 bath,1,1,$72.00 ,1,9,1,1,9,9,1,9,,0,2,0,0,3/9/17,9/8/17,100,10,10,10,10,10,10,t,1,0.05
16544141,"Central location for DC Visitors ""NILE ROOM""",78194147,6/16/16,"Washington, District of Columbia, United States",within an hour,100%,t,Park View,2,2,t,t,,38.92882,-77.0201,Private room in townhouse,Private room,4,,1 private bath,1,1,$64.00 ,2,90,2,2,90,90,2,90,,88,142,28,1,1/4/17,8/22/20,96,9,10,9,9,9,9,t,6,3.19
16544630,Crisp 2-BR Flat in Our Nation's Capitol,108887951,12/28/16,"Washington, District of Columbia, United States",N/A,N/A,f,Good Hope,1,1,t,f,"Washington, District of Columbia, United States",38.86494,-76.96763,Entire apartment,Entire home/apt,4,,1 bath,2,2,$238.00 ,2,1125,2,2,1125,1125,2,1125,,0,0,0,0,,,,,,,,,,t,1,
16544641,Industrial Chic 2 bedroom/2.5 bathroom on 14th St.,108888501,12/28/16,"Washington, District of Columbia, United States",within an hour,100%,f,Logan Circle,1,1,t,f,,38.9082,-77.03161,Entire apartment,Entire home/apt,4,,2.5 baths,2,2,$499.00 ,2,1125,2,2,1125,1125,2,1125,,363,7,0,0,7/13/17,5/9/19,80,10,9,10,10,10,10,t,1,0.18
16545176,"Capitol Hill Row-home, entire home, easy parking",6646872,5/30/13,"Washington, District of Columbia, United States",N/A,N/A,f,Kingman Park,1,1,t,t,"Washington, District of Columbia, United States",38.89462,-76.98354,Entire house,Entire home/apt,5,,1.5 baths,2,2,$100.00 ,2,1125,2,2,1125,1125,2,1125,,0,4,0,0,1/22/17,9/24/17,100,10,9,10,10,10,9,f,1,0.09
16545215,Elegant/Private apartment in the Heart of DC,85935922,7/25/16,"Washington, District of Columbia, United States",within an hour,100%,t,Woodley Park,1,1,t,f,"Washington, District of Columbia, United States",38.92427,-77.05045,Private room in apartment,Private room,2,,1 private bath,1,1,$195.00 ,2,30,2,2,1125,1125,2,1125,,330,59,8,0,3/1/17,3/10/20,99,10,10,10,10,10,10,t,1,1.38
16545632,"Stylish, Spacious Apt in Hip Neighborhood w/Prking",31488625,4/18/15,"Washington, District of Columbia, United States",within an hour,100%,t,Truxton Circle,6,6,t,t,"Washington, District of Columbia, United States",38.91119,-77.01009,Entire apartment,Entire home/apt,4,,2 baths,2,2,$199.00 ,2,1125,2,2,1125,1125,2,1125,,0,107,12,0,3/9/17,2/17/20,98,10,10,10,10,9,10,f,5,2.53
16545944,3 Bedroom apt in Columbia Heights,111114,4/20/10,"Washington, District of Columbia, United States",N/A,N/A,f,Columbia Heights,3,3,t,t,"Washington, District of Columbia, United States",38.92837,-77.03043,Entire apartment,Entire home/apt,9,,2.5 baths,3,3,$191.00 ,1,5,1,1,5,5,1,5,,0,0,0,0,,,,,,,,,,t,2,
